id,name,state
G2100730,Franklin County,KY
G2100750,Fulton County,KY
G2100770,Gallatin County,KY
G2100790,Garrard County,KY
G2100810,Grant County,KY
G2100830,Graves County,KY
G2100850,Grayson County,KY
G2100870,Green County,KY
G2100890,Greenup County,KY
G2100910,Hancock County,KY
G2100930,Hardin County,KY
G2100950,Harlan County,KY
G2100970,Harrison County,KY
G2100990,Hart County,KY
G2101010,Henderson County,KY
G2101030,Henry County,KY
G2101050,Hickman County,KY
G2101070,Hopkins County,KY
G2101090,Jackson County,KY
G2101110,Jefferson County,KY
G2101130,Jessamine County,KY
G2101150,Johnson County,KY
G2101170,Kenton County,KY
G2101190,Knott County,KY
G2101210,Knox County,KY
G2101230,Larue County,KY
G2101250,Laurel County,KY
G2101270,Lawrence County,KY
G2101290,Lee County,KY
G2101310,Leslie County,KY
G2101330,Letcher County,KY
G2101350,Lewis County,KY
G2101370,Lincoln County,KY
G2101390,Livingston County,KY
G2101410,Logan County,KY
G2101430,Lyon County,KY
G2101450,McCracken County,KY
G2101470,McCreary County,KY
G2101490,McLean County,KY
G2101510,Madison County,KY
G2101530,Magoffin County,KY
G2101550,Marion County,KY
G2101570,Marshall County,KY
G2101590,Martin County,KY
G2101610,Mason County,KY
G2101630,Meade County,KY
G2101650,Menifee County,KY
G2101670,Mercer County,KY
G2101690,Metcalfe County,KY
G2101710,Monroe County,KY
G2101730,Montgomery County,KY
G2101750,Morgan County,KY
G2101770,Muhlenberg County,KY
G2101790,Nelson County,KY
G2101810,Nicholas County,KY
G2101830,Ohio County,KY
G2101850,Oldham County,KY
G2101870,Owen County,KY
G2101890,Owsley County,KY
G2101910,Pendleton County,KY
G2101930,Perry County,KY
G2101950,Pike County,KY
G2101970,Powell County,KY
G2101990,Pulaski County,KY
G2102010,Robertson County,KY
G2102030,Rockcastle County,KY
G2102050,Rowan County,KY
G2102070,Russell County,KY
G2102090,Scott County,KY
G2102110,Shelby County,KY
G2102130,Simpson County,KY
G2102150,Spencer County,KY
G2102170,Taylor County,KY
G2102190,Todd County,KY
G2102210,Trigg County,KY
G2102230,Trimble County,KY
G2102250,Union County,KY
G2102270,Warren County,KY
G2102290,Washington County,KY
G2102310,Wayne County,KY
G2102330,Webster County,KY
G2102350,Whitley County,KY
G2102370,Wolfe County,KY
G2102390,Woodford County,KY
G2200010,Acadia Parish,LA
G2200030,Allen Parish,LA
G2200050,Ascension Parish,LA
G2200070,Assumption Parish,LA
G2200090,Avoyelles Parish,LA
G2200110,Beauregard Parish,LA
G2200130,Bienville Parish,LA
G2200150,Bossier Parish,LA
G2200170,Caddo Parish,LA
G2200190,Calcasieu Parish,LA
G2200210,Caldwell Parish,LA
G2200230,Cameron Parish,LA
G2200250,Catahoula Parish,LA
G2200270,Claiborne Parish,LA
G2200290,Concordia Parish,LA
G2200310,De Soto Parish,LA
G2200330,East Baton Rouge Parish,LA
G2200350,East Carroll Parish,LA
G2200370,East Feliciana Parish,LA
G2200390,Evangeline Parish,LA
G2200410,Franklin Parish,LA
G2200430,Grant Parish,LA
G2200450,Iberia Parish,LA
G2200470,Iberville Parish,LA
G2200490,Jackson Parish,LA
G2200510,Jefferson Parish,LA
G2200530,Jefferson Davis Parish,LA
G2200550,Lafayette Parish,LA
G2200570,Lafourche Parish,LA
G2200590,La Salle Parish,LA
G2200610,Lincoln Parish,LA
G2200630,Livingston Parish,LA
G2200650,Madison Parish,LA
G2200670,Morehouse Parish,LA
G2200690,Natchitoches Parish,LA
G2200710,Orleans Parish,LA
G2200730,Ouachita Parish,LA
G2200750,Plaquemines Parish,LA
G2200770,Pointe Coupee Parish,LA
G2200790,Rapides Parish,LA
G2200810,Red River Parish,LA
G2200830,Richland Parish,LA
G2200850,Sabine Parish,LA
G2200870,St. Bernard Parish,LA
G2200890,St. Charles Parish,LA
G2200910,St. Helena Parish,LA
G2200930,St. James Parish,LA
G2200950,St. John the Baptist Parish,LA
G2200970,St. Landry Parish,LA
G2200990,St. Martin Parish,LA
G2201010,St. Mary Parish,LA
G2201030,St. Tammany Parish,LA
G2201050,Tangipahoa Parish,LA
G2201070,Tensas Parish,LA
G2201090,Terrebonne Parish,LA
G2201110,Union Parish,LA
G2201130,Vermilion Parish,LA
G2201150,Vernon Parish,LA
G2201170,Washington Parish,LA
G2201190,Webster Parish,LA
G2201210,West Baton Rouge Parish,LA
G2201230,West Carroll Parish,LA
G2201250,West Feliciana Parish,LA
G2201270,Winn Parish,LA
G2300010,Androscoggin County,ME
G2300030,Aroostook County,ME
G2300050,Cumberland County,ME
G2300070,Franklin County,ME
G2300090,Hancock County,ME
G2300110,Kennebec County,ME
G2300130,Knox County,ME
G2300150,Lincoln County,ME
G2300170,Oxford County,ME
G2300190,Penobscot County,ME
G2300210,Piscataquis County,ME
G2300230,Sagadahoc County,ME
G2300250,Somerset County,ME
G2300270,Waldo County,ME
G2300290,Washington County,ME
G2300310,York County,ME
G2400010,Allegany County,MD
G2400030,Anne Arundel County,MD
G2400050,Baltimore County,MD
G2400090,Calvert County,MD
G2400110,Caroline County,MD
G2400130,Carroll County,MD
G2400150,Cecil County,MD
G2400170,Charles County,MD
G2400190,Dorchester County,MD
G2400210,Frederick County,MD
G2400230,Garrett County,MD
G2400250,Harford County,MD
G2400270,Howard County,MD
G2400290,Kent County,MD
G2400310,Montgomery County,MD
G2400330,Prince George's County,MD
G2400350,Queen Anne's County,MD
G2400370,St. Mary's County,MD
G2400390,Somerset County,MD
G2400410,Talbot County,MD
G2400430,Washington County,MD
G2400450,Wicomico County,MD
G2400470,Worcester County,MD
G2405100,Baltimore city,MD
G2500010,Barnstable County,MA
G2500030,Berkshire County,MA
G2500050,Bristol County,MA
G2500070,Dukes County,MA
G2500090,Essex County,MA
G2500110,Franklin County,MA
G2500130,Hampden County,MA
G2500150,Hampshire County,MA
G2500170,Middlesex County,MA
G2500190,Nantucket County,MA
G2500210,Norfolk County,MA
G2500230,Plymouth County,MA
G2500250,Suffolk County,MA
G2500270,Worcester County,MA
G2600010,Alcona County,MI
G2600030,Alger County,MI
G2600050,Allegan County,MI
G2600070,Alpena County,MI
G2600090,Antrim County,MI
G2600110,Arenac County,MI
G2600130,Baraga County,MI
G2600150,Barry County,MI
G2600170,Bay County,MI
G2600190,Benzie County,MI
G2600210,Berrien County,MI
G2600230,Branch County,MI
G2600250,Calhoun County,MI
G2600270,Cass County,MI
G2600290,Charlevoix County,MI
G2600310,Cheboygan County,MI
G2600330,Chippewa County,MI
G2600350,Clare County,MI
G2600370,Clinton County,MI
G2600390,Crawford County,MI
G2600410,Delta County,MI
G2600430,Dickinson County,MI
G2600450,Eaton County,MI
G2600470,Emmet County,MI
G2600490,Genesee County,MI
G2600510,Gladwin County,MI
G2600530,Gogebic County,MI
G2600550,Grand Traverse County,MI
G2600570,Gratiot County,MI
G2600590,Hillsdale County,MI
G2600610,Houghton County,MI
G2600630,Huron County,MI
G2600650,Ingham County,MI
G2600670,Ionia County,MI
G2600690,Iosco County,MI
G2600710,Iron County,MI
G2600730,Isabella County,MI
G2600750,Jackson County,MI
G2600770,Kalamazoo County,MI
G2600790,Kalkaska County,MI
G2600810,Kent County,MI
G2600830,Keweenaw County,MI
G2600850,Lake County,MI
G2600870,Lapeer County,MI
G2600890,Leelanau County,MI
G2600910,Lenawee County,MI
G2600930,Livingston County,MI
G2600950,Luce County,MI
G2600970,Mackinac County,MI
G2600990,Macomb County,MI
G2601010,Manistee County,MI
G2601030,Marquette County,MI
G2601050,Mason County,MI
G2601070,Mecosta County,MI
G2601090,Menominee County,MI
G2601110,Midland County,MI
G2601130,Missaukee County,MI
G2601150,Monroe County,MI
G2601170,Montcalm County,MI
G2601190,Montmorency County,MI
G2601210,Muskegon County,MI
G2601230,Newaygo County,MI
G2601250,Oakland County,MI
G2601270,Oceana County,MI
G2601290,Ogemaw County,MI
G2601310,Ontonagon County,MI
G2601330,Osceola County,MI
G2601350,Oscoda County,MI
G2601370,Otsego County,MI
G2601390,Ottawa County,MI
G2601410,Presque Isle County,MI
G2601430,Roscommon County,MI
G2601450,Saginaw County,MI
G2601470,St. Clair County,MI
G2601490,St. Joseph County,MI
G2601510,Sanilac County,MI
G2601530,Schoolcraft County,MI
G2601550,Shiawassee County,MI
G2601570,Tuscola County,MI
G2601590,Van Buren County,MI
G2601610,Washtenaw County,MI
G2601630,Wayne County,MI
G2601650,Wexford County,MI
G2700010,Aitkin County,MN
G2700030,Anoka County,MN
G2700050,Becker County,MN
G2700070,Beltrami County,MN
G2700090,Benton County,MN
G2700110,Big Stone County,MN
G2700130,Blue Earth County,MN
G2700150,Brown County,MN
G2700170,Carlton County,MN
G2700190,Carver County,MN
G2700210,Cass County,MN
G2700230,Chippewa County,MN
G2700250,Chisago County,MN
G2700270,Clay County,MN
G2700290,Clearwater County,MN
G2700310,Cook County,MN
G2700330,Cottonwood County,MN
G2700350,Crow Wing County,MN
G2700370,Dakota County,MN
G2700390,Dodge County,MN
G2700410,Douglas County,MN
G2700430,Faribault County,MN
G2700450,Fillmore County,MN
G2700470,Freeborn County,MN
G2700490,Goodhue County,MN
G2700510,Grant County,MN
G2700530,Hennepin County,MN
G2700550,Houston County,MN
G2700570,Hubbard County,MN
G2700590,Isanti County,MN
G2700610,Itasca County,MN
G2700630,Jackson County,MN
G2700650,Kanabec County,MN
G2700670,Kandiyohi County,MN
G2700690,Kittson County,MN
G2700710,Koochiching County,MN
G2700730,Lac qui Parle County,MN
G2700750,Lake County,MN
G2700770,Lake of the Woods County,MN
G2700790,Le Sueur County,MN
G2700810,Lincoln County,MN
G2700830,Lyon County,MN
G2700850,McLeod County,MN
G2700870,Mahnomen County,MN
G2700890,Marshall County,MN
G2700910,Martin County,MN
G2700930,Meeker County,MN
G2700950,Mille Lacs County,MN
G2700970,Morrison County,MN
G2700990,Mower County,MN
G2701010,Murray County,MN
G2701030,Nicollet County,MN
G2701050,Nobles County,MN
G2701070,Norman County,MN
G2701090,Olmsted County,MN
G2701110,Otter Tail County,MN
G2701130,Pennington County,MN
G2701150,Pine County,MN
G2701170,Pipestone County,MN
G2701190,Polk County,MN
G2701210,Pope County,MN
G2701230,Ramsey County,MN
G2701250,Red Lake County,MN
G2701270,Redwood County,MN
G2701290,Renville County,MN
G2701310,Rice County,MN
G2701330,Rock County,MN
G2701350,Roseau County,MN
G2701370,St. Louis County,MN
G2701390,Scott County,MN
G2701410,Sherburne County,MN
G2701430,Sibley County,MN
G2701450,Stearns County,MN
G2701470,Steele County,MN
G2701490,Stevens County,MN
G2701510,Swift County,MN
G2701530,Todd County,MN
G2701550,Traverse County,MN
G2701570,Wabasha County,MN
G2701590,Wadena County,MN
G2701610,Waseca County,MN
G2701630,Washington County,MN
G2701650,Watonwan County,MN
G2701670,Wilkin County,MN
G2701690,Winona County,MN
G2701710,Wright County,MN
G2701730,Yellow Medicine County,MN
G2800010,Adams County,MS
G2800030,Alcorn County,MS
G2800050,Amite County,MS
G2800070,Attala County,MS
G2800090,Benton County,MS
G2800110,Bolivar County,MS
G2800130,Calhoun County,MS
G2800150,Carroll County,MS
G2800170,Chickasaw County,MS
G2800190,Choctaw County,MS
G2800210,Claiborne County,MS
G2800230,Clarke County,MS
G2800250,Clay County,MS
G2800270,Coahoma County,MS
G2800290,Copiah County,MS
G2800310,Covington County,MS
G2800330,DeSoto County,MS
G2800350,Forrest County,MS
G2800370,Franklin County,MS
G2800390,George County,MS
G2800410,Greene County,MS
G2800430,Grenada County,MS
G2800450,Hancock County,MS
G2800470,Harrison County,MS
G2800490,Hinds County,MS
G2800510,Holmes County,MS
G2800530,Humphreys County,MS
G2800550,Issaquena County,MS
G2800570,Itawamba County,MS
G2800590,Jackson County,MS
G2800610,Jasper County,MS
G2800630,Jefferson County,MS
G2800650,Jefferson Davis County,MS
G2800670,Jones County,MS
G2800690,Kemper County,MS
G2800710,Lafayette County,MS
G2800730,Lamar County,MS
G2800750,Lauderdale County,MS
G2800770,Lawrence County,MS
G2800790,Leake County,MS
G2800810,Lee County,MS
G2800830,Leflore County,MS
G2800850,Lincoln County,MS
G2800870,Lowndes County,MS
G2800890,Madison County,MS
G2800910,Marion County,MS
G2800930,Marshall County,MS
G2800950,Monroe County,MS
G2800970,Montgomery County,MS
G2800990,Neshoba County,MS
G2801010,Newton County,MS
G2801030,Noxubee County,MS
G2801050,Oktibbeha County,MS
G2801070,Panola County,MS
G2801090,Pearl River County,MS
G2801110,Perry County,MS
G2801130,Pike County,MS
G2801150,Pontotoc County,MS
G2801170,Prentiss County,MS
G2801190,Quitman County,MS
G2801210,Rankin County,MS
G2801230,Scott County,MS
G2801250,Sharkey County,MS
G2801270,Simpson County,MS
G2801290,Smith County,MS
G2801310,Stone County,MS
G2801330,Sunflower County,MS
G2801350,Tallahatchie County,MS
G2801370,Tate County,MS
G2801390,Tippah County,MS
G2801410,Tishomingo County,MS
G2801430,Tunica County,MS
G2801450,Union County,MS
G2801470,Walthall County,MS
G2801490,Warren County,MS
G2801510,Washington County,MS
G2801530,Wayne County,MS
G2801550,Webster County,MS
G2801570,Wilkinson County,MS
G2801590,Winston County,MS
G2801610,Yalobusha County,MS
G2801630,Yazoo County,MS
G2900010,Adair County,MO
G2900030,Andrew County,MO
G2900050,Atchison County,MO
G2900070,Audrain County,MO
G2900090,Barry County,MO
G2900110,Barton County,MO
G2900130,Bates County,MO
G2900150,Benton County,MO
G2900170,Bollinger County,MO
G2900190,Boone County,MO
G2900210,Buchanan County,MO
G2900230,Butler County,MO
G2900250,Caldwell County,MO
G2900270,Callaway County,MO
G2900290,Camden County,MO
G2900310,Cape Girardeau County,MO
G2900330,Carroll County,MO
G2900350,Carter County,MO
G2900370,Cass County,MO
G2900390,Cedar County,MO
G2900410,Chariton County,MO
G2900430,Christian County,MO
G2900450,Clark County,MO
G2900470,Clay County,MO
G2900490,Clinton County,MO
G2900510,Cole County,MO
G2900530,Cooper County,MO
G2900550,Crawford County,MO
G2900570,Dade County,MO
G2900590,Dallas County,MO
G2900610,Daviess County,MO
G2900630,DeKalb County,MO
G2900650,Dent County,MO
G2900670,Douglas County,MO
G2900690,Dunklin County,MO
G2900710,Franklin County,MO
G2900730,Gasconade County,MO
G2900750,Gentry County,MO
G2900770,Greene County,MO
G2900790,Grundy County,MO
G2900810,Harrison County,MO
G2900830,Henry County,MO
G2900850,Hickory County,MO
G2900870,Holt County,MO
G2900890,Howard County,MO
G2900910,Howell County,MO
G2900930,Iron County,MO
G2900950,Jackson County,MO
G2900970,Jasper County,MO
G2900990,Jefferson County,MO
G2901010,Johnson County,MO
G2901030,Knox County,MO
G2901050,Laclede County,MO
G2901070,Lafayette County,MO
G2901090,Lawrence County,MO
G2901110,Lewis County,MO
G2901130,Lincoln County,MO
G2901150,Linn County,MO
G2901170,Livingston County,MO
G2901190,McDonald County,MO
G2901210,Macon County,MO
G2901230,Madison County,MO
G2901250,Maries County,MO
G2901270,Marion County,MO
G2901290,Mercer County,MO
G2901310,Miller County,MO
G2901330,Mississippi County,MO
G2901350,Moniteau County,MO
G2901370,Monroe County,MO
G2901390,Montgomery County,MO
G2901410,Morgan County,MO
G2901430,New Madrid County,MO
G2901450,Newton County,MO
G2901470,Nodaway County,MO
G2901490,Oregon County,MO
G2901510,Osage County,MO
G2901530,Ozark County,MO
G2901550,Pemiscot County,MO
G2901570,Perry County,MO
G2901590,Pettis County,MO
G2901610,Phelps County,MO
G2901630,Pike County,MO
G2901650,Platte County,MO
G2901670,Polk County,MO
G2901690,Pulaski County,MO
G2901710,Putnam County,MO
G2901730,Ralls County,MO
G2901750,Randolph County,MO
G2901770,Ray County,MO
G2901790,Reynolds County,MO
G2901810,Ripley County,MO
G2901830,St. Charles County,MO
G2901850,St. Clair County,MO
G2901860,Ste. Genevieve County,MO
G2901870,St. Francois County,MO
G2901890,St. Louis County,MO
G2901950,Saline County,MO
G2901970,Schuyler County,MO
G2901990,Scotland County,MO
G2902010,Scott County,MO
G2902030,Shannon County,MO
G2902050,Shelby County,MO
G2902070,Stoddard County,MO
G2902090,Stone County,MO
G2902110,Sullivan County,MO
G2902130,Taney County,MO
G2902150,Texas County,MO
G2902170,Vernon County,MO
G2902190,Warren County,MO
G2902210,Washington County,MO
G2902230,Wayne County,MO
G2902250,Webster County,MO
G2902270,Worth County,MO
G2902290,Wright County,MO
G2905100,St. Louis city,MO
G3000010,Beaverhead County,MT
G3000030,Big Horn County,MT
G3000050,Blaine County,MT
G3000070,Broadwater County,MT
G3000090,Carbon County,MT
G3000110,Carter County,MT
G3000130,Cascade County,MT
G3000150,Chouteau County,MT
G3000170,Custer County,MT
G3000190,Daniels County,MT
G3000210,Dawson County,MT
G3000230,Deer Lodge County,MT
G3000250,Fallon County,MT
G3000270,Fergus County,MT
G3000290,Flathead County,MT
G3000310,Gallatin County,MT
G3000330,Garfield County,MT
G3000350,Glacier County,MT
G3000370,Golden Valley County,MT
G3000390,Granite County,MT
G3000410,Hill County,MT
G3000430,Jefferson County,MT
G3000450,Judith Basin County,MT
G3000470,Lake County,MT
G3000490,Lewis and Clark County,MT
G3000510,Liberty County,MT
G3000530,Lincoln County,MT
G3000550,McCone County,MT
G3000570,Madison County,MT
G3000590,Meagher County,MT
G3000610,Mineral County,MT
G3000630,Missoula County,MT
G3000650,Musselshell County,MT
G3000670,Park County,MT
G3000690,Petroleum County,MT
G3000710,Phillips County,MT
G3000730,Pondera County,MT
G3000750,Powder River County,MT
G3000770,Powell County,MT
G3000790,Prairie County,MT
G3000810,Ravalli County,MT
G3000830,Richland County,MT
G3000850,Roosevelt County,MT
G3000870,Rosebud County,MT
G3000890,Sanders County,MT
G3000910,Sheridan County,MT
G3000930,Silver Bow County,MT
G3000950,Stillwater County,MT
G3000970,Sweet Grass County,MT
G3000990,Teton County,MT
G3001010,Toole County,MT
G3001030,Treasure County,MT
G3001050,Valley County,MT
G3001070,Wheatland County,MT
G3001090,Wibaux County,MT
G3001110,Yellowstone County,MT
G3100010,Adams County,NE
G3100030,Antelope County,NE
G3100050,Arthur County,NE
G3100070,Banner County,NE
G3100090,Blaine County,NE
G3100110,Boone County,NE
G3100130,Box Butte County,NE
G3100150,Boyd County,NE
G3100170,Brown County,NE
G3100190,Buffalo County,NE
G3100210,Burt County,NE
G3100230,Butler County,NE
G3100250,Cass County,NE
G3100270,Cedar County,NE
G3100290,Chase County,NE
G3100310,Cherry County,NE
G3100330,Cheyenne County,NE
G3100350,Clay County,NE
G3100370,Colfax County,NE
G3100390,Cuming County,NE
G3100410,Custer County,NE
G3100430,Dakota County,NE
G3100450,Dawes County,NE
G3100470,Dawson County,NE
G3100490,Deuel County,NE
G3100510,Dixon County,NE
G3100530,Dodge County,NE
G3100550,Douglas County,NE
G3100570,Dundy County,NE
G3100590,Fillmore County,NE
G3100610,Franklin County,NE
G3100630,Frontier County,NE
G3100650,Furnas County,NE
G3100670,Gage County,NE
G3100690,Garden County,NE
G3100710,Garfield County,NE
G3100730,Gosper County,NE
G3100750,Grant County,NE
G3100770,Greeley County,NE
G3100790,Hall County,NE
G3100810,Hamilton County,NE
G3100830,Harlan County,NE
G3100850,Hayes County,NE
G3100870,Hitchcock County,NE
G3100890,Holt County,NE
G3100910,Hooker County,NE
G3100930,Howard County,NE
G3100950,Jefferson County,NE
G3100970,Johnson County,NE
G3100990,Kearney County,NE
G3101010,Keith County,NE
G3101030,Keya Paha County,NE
G3101050,Kimball County,NE
G3101070,Knox County,NE
G3101090,Lancaster County,NE
G3101110,Lincoln County,NE
G3101130,Logan County,NE
G3101150,Loup County,NE
G3101170,McPherson County,NE
G3101190,Madison County,NE
G3101210,Merrick County,NE
G3101230,Morrill County,NE
G3101250,Nance County,NE
G3101270,Nemaha County,NE
G3101290,Nuckolls County,NE
G3101310,Otoe County,NE
G3101330,Pawnee County,NE
G3101350,Perkins County,NE
G3101370,Phelps County,NE
G3101390,Pierce County,NE
G3101410,Platte County,NE
G3101430,Polk County,NE
G3101450,Red Willow County,NE
G3101470,Richardson County,NE
G3101490,Rock County,NE
G3101510,Saline County,NE
G3101530,Sarpy County,NE
G3101550,Saunders County,NE
G3101570,Scotts Bluff County,NE
G3101590,Seward County,NE
G3101610,Sheridan County,NE
G3101630,Sherman County,NE
G3101650,Sioux County,NE
G3101670,Stanton County,NE
G3101690,Thayer County,NE
G3101710,Thomas County,NE
G3101730,Thurston County,NE
G3101750,Valley County,NE
G3101770,Washington County,NE
G3101790,Wayne County,NE
G3101810,Webster County,NE
G3101830,Wheeler County,NE
G3101850,York County,NE
G3200010,Churchill County,NV
G3200030,Clark County,NV
G3200050,Douglas County,NV
G3200070,Elko County,NV
G3200090,Esmeralda County,NV
G3200110,Eureka County,NV
G3200130,Humboldt County,NV
G3200150,Lander County,NV
G3200170,Lincoln County,NV
G3200190,Lyon County,NV
G3200210,Mineral County,NV
G3200230,Nye County,NV
G3200270,Pershing County,NV
G3200290,Storey County,NV
G3200310,Washoe County,NV
G3200330,White Pine County,NV
G3205100,Carson City,NV
G3300010,Belknap County,NH
G3300030,Carroll County,NH
G3300050,Cheshire County,NH
G3300070,Coos County,NH
G3300090,Grafton County,NH
G3300110,Hillsborough County,NH
G3300130,Merrimack County,NH
G3300150,Rockingham County,NH
G3300170,Strafford County,NH
G3300190,Sullivan County,NH
G3400010,Atlantic County,NJ
G3400030,Bergen County,NJ
G3400050,Burlington County,NJ
G3400070,Camden County,NJ
G3400090,Cape May County,NJ
G3400110,Cumberland County,NJ
G3400130,Essex County,NJ
G3400150,Gloucester County,NJ
G3400170,Hudson County,NJ
G3400190,Hunterdon County,NJ
G3400210,Mercer County,NJ
G3400230,Middlesex County,NJ
G3400250,Monmouth County,NJ
G3400270,Morris County,NJ
G3400290,Ocean County,NJ
G3400310,Passaic County,NJ
G3400330,Salem County,NJ
G3400350,Somerset County,NJ
G3400370,Sussex County,NJ
G3400390,Union County,NJ
G3400410,Warren County,NJ
G3500010,Bernalillo County,NM
G3500030,Catron County,NM
G3500050,Chaves County,NM
G3500060,Cibola County,NM
G3500070,Colfax County,NM
G3500090,Curry County,NM
G3500110,De Baca County,NM
G3500130,Dona Ana County,NM
G3500150,Eddy County,NM
G3500170,Grant County,NM
G3500190,Guadalupe County,NM
G3500210,Harding County,NM
G3500230,Hidalgo County,NM
G3500250,Lea County,NM
G3500270,Lincoln County,NM
G3500280,Los Alamos County,NM
G3500290,Luna County,NM
G3500310,McKinley County,NM
G3500330,Mora County,NM
G3500350,Otero County,NM
G3500370,Quay County,NM
G3500390,Rio Arriba County,NM
G3500410,Roosevelt County,NM
G3500430,Sandoval County,NM
G3500450,San Juan County,NM
G3500470,San Miguel County,NM
G3500490,Santa Fe County,NM
G3500510,Sierra County,NM
G3500530,Socorro County,NM
G3500550,Taos County,NM
G3500570,Torrance County,NM
G3500590,Union County,NM
G3500610,Valencia County,NM
G3600010,Albany County,NY
G3600030,Allegany County,NY
G3600050,Bronx County,NY
G3600070,Broome County,NY
G3600090,Cattaraugus County,NY
G3600110,Cayuga County,NY
G3600130,Chautauqua County,NY
G3600150,Chemung County,NY
G3600170,Chenango County,NY
G3600190,Clinton County,NY
G3600210,Columbia County,NY
G3600230,Cortland County,NY
G3600250,Delaware County,NY
G3600270,Dutchess County,NY
G3600290,Erie County,NY
G3600310,Essex County,NY
G3600330,Franklin County,NY
G3600350,Fulton County,NY
G3600370,Genesee County,NY
G3600390,Greene County,NY
G3600410,Hamilton County,NY
G3600430,Herkimer County,NY
G3600450,Jefferson County,NY
G3600470,Kings County,NY
G3600490,Lewis County,NY
G3600510,Livingston County,NY
G3600530,Madison County,NY
G3600550,Monroe County,NY
G3600570,Montgomery County,NY
G3600590,Nassau County,NY
G3600610,New York County,NY
G3600630,Niagara County,NY
G3600650,Oneida County,NY
G3600670,Onondaga County,NY
G3600690,Ontario County,NY
G3600710,Orange County,NY
G3600730,Orleans County,NY
G3600750,Oswego County,NY
G3600770,Otsego County,NY
G3600790,Putnam County,NY
G3600810,Queens County,NY
G3600830,Rensselaer County,NY
G3600850,Richmond County,NY
G3600870,Rockland County,NY
G3600890,St. Lawrence County,NY
G3600910,Saratoga County,NY
G3600930,Schenectady County,NY
G3600950,Schoharie County,NY
G3600970,Schuyler County,NY
G3600990,Seneca County,NY
G3601010,Steuben County,NY
G3601030,Suffolk County,NY
G3601050,Sullivan County,NY
G3601070,Tioga County,NY
G3601090,Tompkins County,NY
G3601110,Ulster County,NY
G3601130,Warren County,NY
G3601150,Washington County,NY
G3601170,Wayne County,NY
G3601190,Westchester County,NY
G3601210,Wyoming County,NY
G3601230,Yates County,NY
G3700010,Alamance County,NC
G3700030,Alexander County,NC
G3700050,Alleghany County,NC
G3700070,Anson County,NC
G3700090,Ashe County,NC
G3700110,Avery County,NC
G3700130,Beaufort County,NC
G3700150,Bertie County,NC
G3700170,Bladen County,NC
G3700190,Brunswick County,NC
G3700210,Buncombe County,NC
G3700230,Burke County,NC
G3700250,Cabarrus County,NC
G3700270,Caldwell County,NC
G3700290,Camden County,NC
G3700310,Carteret County,NC
G3700330,Caswell County,NC
G3700350,Catawba County,NC
G3700370,Chatham County,NC
G3700390,Cherokee County,NC
G3700410,Chowan County,NC
G3700430,Clay County,NC
G3700450,Cleveland County,NC
G3700470,Columbus County,NC
G3700490,Craven County,NC
G3700510,Cumberland County,NC
G3700530,Currituck County,NC
G3700550,Dare County,NC
G3700570,Davidson County,NC
G3700590,Davie County,NC
G3700610,Duplin County,NC
G3700630,Durham County,NC
G3700650,Edgecombe County,NC
G3700670,Forsyth County,NC
G3700690,Franklin County,NC
G3700710,Gaston County,NC
G3700730,Gates County,NC
G3700750,Graham County,NC
G3700770,Granville County,NC
G3700790,Greene County,NC
G3700810,Guilford County,NC
G3700830,Halifax County,NC
G3700850,Harnett County,NC
G3700870,Haywood County,NC
G3700890,Henderson County,NC
G3700910,Hertford County,NC
G3700930,Hoke County,NC
G3700950,Hyde County,NC
G3700970,Iredell County,NC
G3700990,Jackson County,NC
G3701010,Johnston County,NC
G3701030,Jones County,NC
G3701050,Lee County,NC
G3701070,Lenoir County,NC
G3701090,Lincoln County,NC
G3701110,McDowell County,NC
G3701130,Macon County,NC
G3701150,Madison County,NC
G3701170,Martin County,NC
G3701190,Mecklenburg County,NC
G3701210,Mitchell County,NC
G3701230,Montgomery County,NC
G3701250,Moore County,NC
G3701270,Nash County,NC
G3701290,New Hanover County,NC
G3701310,Northampton County,NC
G3701330,Onslow County,NC
G3701350,Orange County,NC
G3701370,Pamlico County,NC
G3701390,Pasquotank County,NC
G3701410,Pender County,NC
G3701430,Perquimans County,NC
G3701450,Person County,NC
G3701470,Pitt County,NC
G3701490,Polk County,NC
G3701510,Randolph County,NC
G3701530,Richmond County,NC
G3701550,Robeson County,NC
G3701570,Rockingham County,NC
G3701590,Rowan County,NC
G3701610,Rutherford County,NC
G3701630,Sampson County,NC
G3701650,Scotland County,NC
G3701670,Stanly County,NC
G3701690,Stokes County,NC
G3701710,Surry County,NC
G3701730,Swain County,NC
G3701750,Transylvania County,NC
G3701770,Tyrrell County,NC
G3701790,Union County,NC
G3701810,Vance County,NC
G3701830,Wake County,NC
G3701850,Warren County,NC
G3701870,Washington County,NC
G3701890,Watauga County,NC
G3701910,Wayne County,NC
G3701930,Wilkes County,NC
G3701950,Wilson County,NC
G3701970,Yadkin County,NC
G3701990,Yancey County,NC
G3800010,Adams County,ND
G3800030,Barnes County,ND
G3800050,Benson County,ND
G3800070,Billings County,ND
G3800090,Bottineau County,ND
G3800110,Bowman County,ND
G3800130,Burke County,ND
G3800150,Burleigh County,ND
G3800170,Cass County,ND
G3800190,Cavalier County,ND
G3800210,Dickey County,ND
G3800230,Divide County,ND
G3800250,Dunn County,ND
G3800270,Eddy County,ND
G3800290,Emmons County,ND
G3800310,Foster County,ND
