id,name,state
G21223,Trimble County,KY
G21225,Union County,KY
G21227,Warren County,KY
G21229,Washington County,KY
G21231,Wayne County,KY
G21233,Webster County,KY
G21235,Whitley County,KY
G21237,Wolfe County,KY
G21239,Woodford County,KY
G22001,Acadia Parish,LA
G22003,Allen Parish,LA
G22005,Ascension Parish,LA
G22007,Assumption Parish,LA
G22009,Avoyelles Parish,LA
G22011,Beauregard Parish,LA
G22013,Bienville Parish,LA
G22015,Bossier Parish,LA
G22017,Caddo Parish,LA
G22019,Calcasieu Parish,LA
G22021,Caldwell Parish,LA
G22023,Cameron Parish,LA
G22025,Catahoula Parish,LA
G22027,Claiborne Parish,LA
G22029,Concordia Parish,LA
G22031,De Soto Parish,LA
G22033,East Baton Rouge Parish,LA
G22035,East Carroll Parish,LA
G22037,East Feliciana Parish,LA
G22039,Evangeline Parish,LA
G22041,Franklin Parish,LA
G22043,Grant Parish,LA
G22045,Iberia Parish,LA
G22047,Iberville Parish,LA
G22049,Jackson Parish,LA
G22051,Jefferson Parish,LA
G22053,Jefferson Davis Parish,LA
G22055,Lafayette Parish,LA
G22057,Lafourche Parish,LA
G22059,La Salle Parish,LA
G22061,Lincoln Parish,LA
G22063,Livingston Parish,LA
G22065,Madison Parish,LA
G22067,Morehouse Parish,LA
G22069,Natchitoches Parish,LA
G22071,Orleans Parish,LA
G22073,Ouachita Parish,LA
G22075,Plaquemines Parish,LA
G22077,Pointe Coupee Parish,LA
G22079,Rapides Parish,LA
G22081,Red River Parish,LA
G22083,Richland Parish,LA
G22085,Sabine Parish,LA
G22087,St. Bernard Parish,LA
G22089,St. Charles Parish,LA
G22091,St. Helena Parish,LA
G22093,St. James Parish,LA
G22095,St. John the Baptist Parish,LA
G22097,St. Landry Parish,LA
G22099,St. Martin Parish,LA
G22101,St. Mary Parish,LA
G22103,St. Tammany Parish,LA
G22105,Tangipahoa Parish,LA
G22107,Tensas Parish,LA
G22109,Terrebonne Parish,LA
G22111,Union Parish,LA
G22113,Vermilion Parish,LA
G22115,Vernon Parish,LA
G22117,Washington Parish,LA
G22119,Webster Parish,LA
G22121,West Baton Rouge Parish,LA
G22123,West Carroll Parish,LA
G22125,West Feliciana Parish,LA
G22127,Winn Parish,LA
G23001,Androscoggin County,ME
G23003,Aroostook County,ME
G23005,Cumberland County,ME
G23007,Franklin County,ME
G23009,Hancock County,ME
G23011,Kennebec County,ME
G23013,Knox County,ME
G23015,Lincoln County,ME
G23017,Oxford County,ME
G23019,Penobscot County,ME
G23021,Piscataquis County,ME
G23023,Sagadahoc County,ME
G23025,Somerset County,ME
G23027,Waldo County,ME
G23029,Washington County,ME
G23031,York County,ME
G24001,Allegany County,MD
G24003,Anne Arundel County,MD
G24005,Baltimore County,MD
G24009,Calvert County,MD
G24011,Caroline County,MD
G24013,Carroll County,MD
G24015,Cecil County,MD
G24017,Charles County,MD
G24019,Dorchester County,MD
G24021,Frederick County,MD
G24023,Garrett County,MD
G24025,Harford County,MD
G24027,Howard County,MD
G24029,Kent County,MD
G24031,Montgomery County,MD
G24033,Prince George's County,MD
G24035,Queen Anne's County,MD
G24037,St. Mary's County,MD
G24039,Somerset County,MD
G24041,Talbot County,MD
G24043,Washington County,MD
G24045,Wicomico County,MD
G24047,Worcester County,MD
G24510,Baltimore city,MD
G25001,Barnstable County,MA
G25003,Berkshire County,MA
G25005,Bristol County,MA
G25007,Dukes County,MA
G25009,Essex County,MA
G25011,Franklin County,MA
G25013,Hampden County,MA
G25015,Hampshire County,MA
G25017,Middlesex County,MA
G25019,Nantucket County,MA
G25021,Norfolk County,MA
G25023,Plymouth County,MA
G25025,Suffolk County,MA
G25027,Worcester County,MA
G26001,Alcona County,MI
G26003,Alger County,MI
G26005,Allegan County,MI
G26007,Alpena County,MI
G26009,Antrim County,MI
G26011,Arenac County,MI
G26013,Baraga County,MI
G26015,Barry County,MI
G26017,Bay County,MI
G26019,Benzie County,MI
G26021,Berrien County,MI
G26023,Branch County,MI
G26025,Calhoun County,MI
G26027,Cass County,MI
G26029,Charlevoix County,MI
G26031,Cheboygan County,MI
G26033,Chippewa County,MI
G26035,Clare County,MI
G26037,Clinton County,MI
G26039,Crawford County,MI
G26041,Delta County,MI
G26043,Dickinson County,MI
G26045,Eaton County,MI
G26047,Emmet County,MI
G26049,Genesee County,MI
G26051,Gladwin County,MI
G26053,Gogebic County,MI
G26055,Grand Traverse County,MI
G26057,Gratiot County,MI
G26059,Hillsdale County,MI
G26061,Houghton County,MI
G26063,Huron County,MI
G26065,Ingham County,MI
G26067,Ionia County,MI
G26069,Iosco County,MI
G26071,Iron County,MI
G26073,Isabella County,MI
G26075,Jackson County,MI
G26077,Kalamazoo County,MI
G26079,Kalkaska County,MI
G26081,Kent County,MI
G26083,Keweenaw County,MI
G26085,Lake County,MI
G26087,Lapeer County,MI
G26089,Leelanau County,MI
G26091,Lenawee County,MI
G26093,Livingston County,MI
G26095,Luce County,MI
G26097,Mackinac County,MI
G26099,Macomb County,MI
G26101,Manistee County,MI
G26103,Marquette County,MI
G26105,Mason County,MI
G26107,Mecosta County,MI
G26109,Menominee County,MI
G26111,Midland County,MI
G26113,Missaukee County,MI
G26115,Monroe County,MI
G26117,Montcalm County,MI
G26119,Montmorency County,MI
G26121,Muskegon County,MI
G26123,Newaygo County,MI
G26125,Oakland County,MI
G26127,Oceana County,MI
G26129,Ogemaw County,MI
G26131,Ontonagon County,MI
G26133,Osceola County,MI
G26135,Oscoda County,MI
G26137,Otsego County,MI
G26139,Ottawa County,MI
G26141,Presque Isle County,MI
G26143,Roscommon County,MI
G26145,Saginaw County,MI
G26147,St. Clair County,MI
G26149,St. Joseph County,MI
G26151,Sanilac County,MI
G26153,Schoolcraft County,MI
G26155,Shiawassee County,MI
G26157,Tuscola County,MI
G26159,Van Buren County,MI
G26161,Washtenaw County,MI
G26163,Wayne County,MI
G26165,Wexford County,MI
G27001,Aitkin County,MN
G27003,Anoka County,MN
G27005,Becker County,MN
G27007,Beltrami County,MN
G27009,Benton County,MN
G27011,Big Stone County,MN
G27013,Blue Earth County,MN
G27015,Brown County,MN
G27017,Carlton County,MN
G27019,Carver County,MN
G27021,Cass County,MN
G27023,Chippewa County,MN
G27025,Chisago County,MN
G27027,Clay County,MN
G27029,Clearwater County,MN
G27031,Cook County,MN
G27033,Cottonwood County,MN
G27035,Crow Wing County,MN
G27037,Dakota County,MN
G27039,Dodge County,MN
G27041,Douglas County,MN
G27043,Faribault County,MN
G27045,Fillmore County,MN
G27047,Freeborn County,MN
G27049,Goodhue County,MN
G27051,Grant County,MN
G27053,Hennepin County,MN
G27055,Houston County,MN
G27057,Hubbard County,MN
G27059,Isanti County,MN
G27061,Itasca County,MN
G27063,Jackson County,MN
G27065,Kanabec County,MN
G27067,Kandiyohi County,MN
G27069,Kittson County,MN
G27071,Koochiching County,MN
G27073,Lac qui Parle County,MN
G27075,Lake County,MN
G27077,Lake of the Woods County,MN
G27079,Le Sueur County,MN
G27081,Lincoln County,MN
G27083,Lyon County,MN
G27085,McLeod County,MN
G27087,Mahnomen County,MN
G27089,Marshall County,MN
G27091,Martin County,MN
G27093,Meeker County,MN
G27095,Mille Lacs County,MN
G27097,Morrison County,MN
G27099,Mower County,MN
G27101,Murray County,MN
G27103,Nicollet County,MN
G27105,Nobles County,MN
G27107,Norman County,MN
G27109,Olmsted County,MN
G27111,Otter Tail County,MN
G27113,Pennington County,MN
G27115,Pine County,MN
G27117,Pipestone County,MN
G27119,Polk County,MN
G27121,Pope County,MN
G27123,Ramsey County,MN
G27125,Red Lake County,MN
G27127,Redwood County,MN
G27129,Renville County,MN
G27131,Rice County,MN
G27133,Rock County,MN
G27135,Roseau County,MN
G27137,St. Louis County,MN
G27139,Scott County,MN
G27141,Sherburne County,MN
G27143,Sibley County,MN
G27145,Stearns County,MN
G27147,Steele County,MN
G27149,Stevens County,MN
G27151,Swift County,MN
G27153,Todd County,MN
G27155,Traverse County,MN
G27157,Wabasha County,MN
G27159,Wadena County,MN
G27161,Waseca County,MN
G27163,Washington County,MN
G27165,Watonwan County,MN
G27167,Wilkin County,MN
G27169,Winona County,MN
G27171,Wright County,MN
G27173,Yellow Medicine County,MN
G28001,Adams County,MS
G28003,Alcorn County,MS
G28005,Amite County,MS
G28007,Attala County,MS
G28009,Benton County,MS
G28011,Bolivar County,MS
G28013,Calhoun County,MS
G28015,Carroll County,MS
G28017,Chickasaw County,MS
G28019,Choctaw County,MS
G28021,Claiborne County,MS
G28023,Clarke County,MS
G28025,Clay County,MS
G28027,Coahoma County,MS
G28029,Copiah County,MS
G28031,Covington County,MS
G28033,DeSoto County,MS
G28035,Forrest County,MS
G28037,Franklin County,MS
G28039,George County,MS
G28041,Greene County,MS
G28043,Grenada County,MS
G28045,Hancock County,MS
G28047,Harrison County,MS
G28049,Hinds County,MS
G28051,Holmes County,MS
G28053,Humphreys County,MS
G28055,Issaquena County,MS
G28057,Itawamba County,MS
G28059,Jackson County,MS
G28061,Jasper County,MS
G28063,Jefferson County,MS
G28065,Jefferson Davis County,MS
G28067,Jones County,MS
G28069,Kemper County,MS
G28071,Lafayette County,MS
G28073,Lamar County,MS
G28075,Lauderdale County,MS
G28077,Lawrence County,MS
G28079,Leake County,MS
G28081,Lee County,MS
G28083,Leflore County,MS
G28085,Lincoln County,MS
G28087,Lowndes County,MS
G28089,Madison County,MS
G28091,Marion County,MS
G28093,Marshall County,MS
G28095,Monroe County,MS
G28097,Montgomery County,MS
G28099,Neshoba County,MS
G28101,Newton County,MS
G28103,Noxubee County,MS
G28105,Oktibbeha County,MS
G28107,Panola County,MS
G28109,Pearl River County,MS
G28111,Perry County,MS
G28113,Pike County,MS
G28115,Pontotoc County,MS
G28117,Prentiss County,MS
G28119,Quitman County,MS
G28121,Rankin County,MS
G28123,Scott County,MS
G28125,Sharkey County,MS
G28127,Simpson County,MS
G28129,Smith County,MS
G28131,Stone County,MS
G28133,Sunflower County,MS
G28135,Tallahatchie County,MS
G28137,Tate County,MS
G28139,Tippah County,MS
G28141,Tishomingo County,MS
G28143,Tunica County,MS
G28145,Union County,MS
G28147,Walthall County,MS
G28149,Warren County,MS
G28151,Washington County,MS
G28153,Wayne County,MS
G28155,Webster County,MS
G28157,Wilkinson County,MS
G28159,Winston County,MS
G28161,Yalobusha County,MS
G28163,Yazoo County,MS
G29001,Adair County,MO
G29003,Andrew County,MO
G29005,Atchison County,MO
G29007,Audrain County,MO
G29009,Barry County,MO
G29011,Barton County,MO
G29013,Bates County,MO
G29015,Benton County,MO
G29017,Bollinger County,MO
G29019,Boone County,MO
G29021,Buchanan County,MO
G29023,Butler County,MO
G29025,Caldwell County,MO
G29027,Callaway County,MO
G29029,Camden County,MO
G29031,Cape Girardeau County,MO
G29033,Carroll County,MO
G29035,Carter County,MO
G29037,Cass County,MO
G29039,Cedar County,MO
G29041,Chariton County,MO
G29043,Christian County,MO
G29045,Clark County,MO
G29047,Clay County,MO
G29049,Clinton County,MO
G29051,Cole County,MO
G29053,Cooper County,MO
G29055,Crawford County,MO
G29057,Dade County,MO
G29059,Dallas County,MO
G29061,Daviess County,MO
G29063,DeKalb County,MO
G29065,Dent County,MO
G29067,Douglas County,MO
G29069,Dunklin County,MO
G29071,Franklin County,MO
G29073,Gasconade County,MO
G29075,Gentry County,MO
G29077,Greene County,MO
G29079,Grundy County,MO
G29081,Harrison County,MO
G29083,Henry County,MO
G29085,Hickory County,MO
G29087,Holt County,MO
G29089,Howard County,MO
G29091,Howell County,MO
G29093,Iron County,MO
G29095,Jackson County,MO
G29097,Jasper County,MO
G29099,Jefferson County,MO
G29101,Johnson County,MO
G29103,Knox County,MO
G29105,Laclede County,MO
G29107,Lafayette County,MO
G29109,Lawrence County,MO
G29111,Lewis County,MO
G29113,Lincoln County,MO
G29115,Linn County,MO
G29117,Livingston County,MO
G29119,McDonald County,MO
G29121,Macon County,MO
G29123,Madison County,MO
G29125,Maries County,MO
G29127,Marion County,MO
G29129,Mercer County,MO
G29131,Miller County,MO
G29133,Mississippi County,MO
G29135,Moniteau County,MO
G29137,Monroe County,MO
G29139,Montgomery County,MO
G29141,Morgan County,MO
G29143,New Madrid County,MO
G29145,Newton County,MO
G29147,Nodaway County,MO
G29149,Oregon County,MO
G29151,Osage County,MO
G29153,Ozark County,MO
G29155,Pemiscot County,MO
G29157,Perry County,MO
G29159,Pettis County,MO
G29161,Phelps County,MO
G29163,Pike County,MO
G29165,Platte County,MO
G29167,Polk County,MO
G29169,Pulaski County,MO
G29171,Putnam County,MO
G29173,Ralls County,MO
G29175,Randolph County,MO
G29177,Ray County,MO
G29179,Reynolds County,MO
G29181,Ripley County,MO
G29183,St. Charles County,MO
G29185,St. Clair County,MO
G29186,Ste. Genevieve County,MO
G29187,St. Francois County,MO
G29189,St. Louis County,MO
G29195,Saline County,MO
G29197,Schuyler County,MO
G29199,Scotland County,MO
G29201,Scott County,MO
G29203,Shannon County,MO
G29205,Shelby County,MO
G29207,Stoddard County,MO
G29209,Stone County,MO
G29211,Sullivan County,MO
G29213,Taney County,MO
G29215,Texas County,MO
G29217,Vernon County,MO
G29219,Warren County,MO
G29221,Washington County,MO
G29223,Wayne County,MO
G29225,Webster County,MO
G29227,Worth County,MO
G29229,Wright County,MO
G29510,St. Louis city,MO
G30001,Beaverhead County,MT
G30003,Big Horn County,MT
G30005,Blaine County,MT
G30007,Broadwater County,MT
G30009,Carbon County,MT
G30011,Carter County,MT
G30013,Cascade County,MT
G30015,Chouteau County,MT
G30017,Custer County,MT
G30019,Daniels County,MT
G30021,Dawson County,MT
G30023,Deer Lodge County,MT
G30025,Fallon County,MT
G30027,Fergus County,MT
G30029,Flathead County,MT
G30031,Gallatin County,MT
G30033,Garfield County,MT
G30035,Glacier County,MT
G30037,Golden Valley County,MT
G30039,Granite County,MT
G30041,Hill County,MT
G30043,Jefferson County,MT
G30045,Judith Basin County,MT
G30047,Lake County,MT
G30049,Lewis and Clark County,MT
G30051,Liberty County,MT
G30053,Lincoln County,MT
G30055,McCone County,MT
G30057,Madison County,MT
G30059,Meagher County,MT
G30061,Mineral County,MT
G30063,Missoula County,MT
G30065,Musselshell County,MT
G30067,Park County,MT
G30069,Petroleum County,MT
G30071,Phillips County,MT
G30073,Pondera County,MT
G30075,Powder River County,MT
G30077,Powell County,MT
G30079,Prairie County,MT
G30081,Ravalli County,MT
G30083,Richland County,MT
G30085,Roosevelt County,MT
G30087,Rosebud County,MT
G30089,Sanders County,MT
G30091,Sheridan County,MT
G30093,Silver Bow County,MT
G30095,Stillwater County,MT
G30097,Sweet Grass County,MT
G30099,Teton County,MT
G30101,Toole County,MT
G30103,Treasure County,MT
G30105,Valley County,MT
G30107,Wheatland County,MT
G30109,Wibaux County,MT
G30111,Yellowstone County,MT
G31001,Adams County,NE
G31003,Antelope County,NE
G31005,Arthur County,NE
G31007,Banner County,NE
G31009,Blaine County,NE
G31011,Boone County,NE
G31013,Box Butte County,NE
G31015,Boyd County,NE
G31017,Brown County,NE
G31019,Buffalo County,NE
G31021,Burt County,NE
G31023,Butler County,NE
G31025,Cass County,NE
G31027,Cedar County,NE
G31029,Chase County,NE
G31031,Cherry County,NE
G31033,Cheyenne County,NE
G31035,Clay County,NE
G31037,Colfax County,NE
G31039,Cuming County,NE
G31041,Custer County,NE
G31043,Dakota County,NE
G31045,Dawes County,NE
G31047,Dawson County,NE
G31049,Deuel County,NE
G31051,Dixon County,NE
G31053,Dodge County,NE
G31055,Douglas County,NE
G31057,Dundy County,NE
G31059,Fillmore County,NE
G31061,Franklin County,NE
G31063,Frontier County,NE
G31065,Furnas County,NE
G31067,Gage County,NE
G31069,Garden County,NE
G31071,Garfield County,NE
G31073,Gosper County,NE
G31075,Grant County,NE
G31077,Greeley County,NE
G31079,Hall County,NE
G31081,Hamilton County,NE
G31083,Harlan County,NE
G31085,Hayes County,NE
G31087,Hitchcock County,NE
G31089,Holt County,NE
G31091,Hooker County,NE
G31093,Howard County,NE
G31095,Jefferson County,NE
G31097,Johnson County,NE
G31099,Kearney County,NE
G31101,Keith County,NE
G31103,Keya Paha County,NE
G31105,Kimball County,NE
G31107,Knox County,NE
G31109,Lancaster County,NE
G31111,Lincoln County,NE
G31113,Logan County,NE
G31115,Loup County,NE
G31117,McPherson County,NE
G31119,Madison County,NE
G31121,Merrick County,NE
G31123,Morrill County,NE
G31125,Nance County,NE
G31127,Nemaha County,NE
G31129,Nuckolls County,NE
G31131,Otoe County,NE
G31133,Pawnee County,NE
G31135,Perkins County,NE
G31137,Phelps County,NE
G31139,Pierce County,NE
G31141,Platte County,NE
G31143,Polk County,NE
G31145,Red Willow County,NE
G31147,Richardson County,NE
G31149,Rock County,NE
G31151,Saline County,NE
G31153,Sarpy County,NE
G31155,Saunders County,NE
G31157,Scotts Bluff County,NE
G31159,Seward County,NE
G31161,Sheridan County,NE
G31163,Sherman County,NE
G31165,Sioux County,NE
G31167,Stanton County,NE
G31169,Thayer County,NE
G31171,Thomas County,NE
G31173,Thurston County,NE
G31175,Valley County,NE
G31177,Washington County,NE
G31179,Wayne County,NE
G31181,Webster County,NE
G31183,Wheeler County,NE
G31185,York County,NE
G32001,Churchill County,NV
G32003,Clark County,NV
G32005,Douglas County,NV
G32007,Elko County,NV
G32009,Esmeralda County,NV
G32011,Eureka County,NV
G32013,Humboldt County,NV
G32015,Lander County,NV
G32017,Lincoln County,NV
G32019,Lyon County,NV
G32021,Mineral County,NV
G32023,Nye County,NV
G32027,Pershing County,NV
G32029,Storey County,NV
G32031,Washoe County,NV
G32033,White Pine County,NV
G32510,Carson City,NV
G33001,Belknap County,NH
G33003,Carroll County,NH
G33005,Cheshire County,NH
G33007,Coos County,NH
G33009,Grafton County,NH
G33011,Hillsborough County,NH
G33013,Merrimack County,NH
G33015,Rockingham County,NH
G33017,Strafford County,NH
G33019,Sullivan County,NH
G34001,Atlantic County,NJ
G34003,Bergen County,NJ
G34005,Burlington County,NJ
G34007,Camden County,NJ
G34009,Cape May County,NJ
G34011,Cumberland County,NJ
G34013,Essex County,NJ
G34015,Gloucester County,NJ
G34017,Hudson County,NJ
G34019,Hunterdon County,NJ
G34021,Mercer County,NJ
G34023,Middlesex County,NJ
G34025,Monmouth County,NJ
G34027,Morris County,NJ
G34029,Ocean County,NJ
G34031,Passaic County,NJ
G34033,Salem County,NJ
G34035,Somerset County,NJ
G34037,Sussex County,NJ
G34039,Union County,NJ
G34041,Warren County,NJ
G35001,Bernalillo County,NM
G35003,Catron County,NM
G35005,Chaves County,NM
G35006,Cibola County,NM
G35007,Colfax County,NM
G35009,Curry County,NM
G35011,De Baca County,NM
G35013,Dona Ana County,NM
G35015,Eddy County,NM
G35017,Grant County,NM
G35019,Guadalupe County,NM
G35021,Harding County,NM
G35023,Hidalgo County,NM
G35025,Lea County,NM
G35027,Lincoln County,NM
G35028,Los Alamos County,NM
G35029,Luna County,NM
G35031,McKinley County,NM
G35033,Mora County,NM
G35035,Otero County,NM
G35037,Quay County,NM
G35039,Rio Arriba County,NM
G35041,Roosevelt County,NM
G35043,Sandoval County,NM
G35045,San Juan County,NM
G35047,San Miguel County,NM
G35049,Santa Fe County,NM
G35051,Sierra County,NM
G35053,Socorro County,NM
G35055,Taos County,NM
G35057,Torrance County,NM
G35059,Union County,NM
G35061,Valencia County,NM
G36001,Albany County,NY
G36003,Allegany County,NY
G36005,Bronx County,NY
G36007,Broome County,NY
G36009,Cattaraugus County,NY
G36011,Cayuga County,NY
G36013,Chautauqua County,NY
G36015,Chemung County,NY
G36017,Chenango County,NY
G36019,Clinton County,NY
G36021,Columbia County,NY
G36023,Cortland County,NY
G36025,Delaware County,NY
G36027,Dutchess County,NY
G36029,Erie County,NY
G36031,Essex County,NY
G36033,Franklin County,NY
G36035,Fulton County,NY
G36037,Genesee County,NY
G36039,Greene County,NY
G36041,Hamilton County,NY
G36043,Herkimer County,NY
G36045,Jefferson County,NY
G36047,Kings County,NY
G36049,Lewis County,NY
G36051,Livingston County,NY
G36053,Madison County,NY
G36055,Monroe County,NY
G36057,Montgomery County,NY
G36059,Nassau County,NY
G36061,New York County,NY
G36063,Niagara County,NY
G36065,Oneida County,NY
G36067,Onondaga County,NY
G36069,Ontario County,NY
G36071,Orange County,NY
G36073,Orleans County,NY
G36075,Oswego County,NY
G36077,Otsego County,NY
G36079,Putnam County,NY
G36081,Queens County,NY
G36083,Rensselaer County,NY
G36085,Richmond County,NY
G36087,Rockland County,NY
G36089,St. Lawrence County,NY
G36091,Saratoga County,NY
G36093,Schenectady County,NY
G36095,Schoharie County,NY
G36097,Schuyler County,NY
G36099,Seneca County,NY
G36101,Steuben County,NY
G36103,Suffolk County,NY
G36105,Sullivan County,NY
G36107,Tioga County,NY
G36109,Tompkins County,NY
G36111,Ulster County,NY
G36113,Warren County,NY
G36115,Washington County,NY
G36117,Wayne County,NY
G36119,Westchester County,NY
G36121,Wyoming County,NY
G36123,Yates County,NY
G37001,Alamance County,NC
G37003,Alexander County,NC
G37005,Alleghany County,NC
G37007,Anson County,NC
G37009,Ashe County,NC
G37011,Avery County,NC
G37013,Beaufort County,NC
G37015,Bertie County,NC
G37017,Bladen County,NC
G37019,Brunswick County,NC
G37021,Buncombe County,NC
G37023,Burke County,NC
G37025,Cabarrus County,NC
G37027,Caldwell County,NC
G37029,Camden County,NC
G37031,Carteret County,NC
G37033,Caswell County,NC
G37035,Catawba County,NC
G37037,Chatham County,NC
G37039,Cherokee County,NC
G37041,Chowan County,NC
G37043,Clay County,NC
G37045,Cleveland County,NC
G37047,Columbus County,NC
G37049,Craven County,NC
G37051,Cumberland County,NC
G37053,Currituck County,NC
G37055,Dare County,NC
G37057,Davidson County,NC
G37059,Davie County,NC
G37061,Duplin County,NC
G37063,Durham County,NC
G37065,Edgecombe County,NC
G37067,Forsyth County,NC
G37069,Franklin County,NC
G37071,Gaston County,NC
G37073,Gates County,NC
G37075,Graham County,NC
G37077,Granville County,NC
G37079,Greene County,NC
G37081,Guilford County,NC
G37083,Halifax County,NC
G37085,Harnett County,NC
G37087,Haywood County,NC
G37089,Henderson County,NC
G37091,Hertford County,NC
G37093,Hoke County,NC
G37095,Hyde County,NC
G37097,Iredell County,NC
G37099,Jackson County,NC
G37101,Johnston County,NC
G37103,Jones County,NC
G37105,Lee County,NC
G37107,Lenoir County,NC
G37109,Lincoln County,NC
G37111,McDowell County,NC
G37113,Macon County,NC
G37115,Madison County,NC
G37117,Martin County,NC
G37119,Mecklenburg County,NC
G37121,Mitchell County,NC
G37123,Montgomery County,NC
G37125,Moore County,NC
G37127,Nash County,NC
G37129,New Hanover County,NC
G37131,Northampton County,NC
G37133,Onslow County,NC
G37135,Orange County,NC
G37137,Pamlico County,NC
G37139,Pasquotank County,NC
G37141,Pender County,NC
G37143,Perquimans County,NC
G37145,Person County,NC
G37147,Pitt County,NC
G37149,Polk County,NC
G37151,Randolph County,NC
G37153,Richmond County,NC
G37155,Robeson County,NC
G37157,Rockingham County,NC
G37159,Rowan County,NC
G37161,Rutherford County,NC
G37163,Sampson County,NC
G37165,Scotland County,NC
G37167,Stanly County,NC
G37169,Stokes County,NC
G37171,Surry County,NC
G37173,Swain County,NC
G37175,Transylvania County,NC
G37177,Tyrrell County,NC
G37179,Union County,NC
G37181,Vance County,NC
G37183,Wake County,NC
G37185,Warren County,NC
G37187,Washington County,NC
G37189,Watauga County,NC
G37191,Wayne County,NC
G37193,Wilkes County,NC
G37195,Wilson County,NC
G37197,Yadkin County,NC
G37199,Yancey County,NC
G38001,Adams County,ND
G38003,Barnes County,ND
G38005,Benson County,ND
G38007,Billings County,ND
G38009,Bottineau County,ND
G38011,Bowman County,ND
G38013,Burke County,ND
G38015,Burleigh County,ND
G38017,Cass County,ND
G38019,Cavalier County,ND
G38021,Dickey County,ND
G38023,Divide County,ND
G38025,Dunn County,ND
G38027,Eddy County,ND
G38029,Emmons County,ND
G38031,Foster County,ND
G38033,Golden Valley County,ND
G38035,Grand Forks County,ND
G38037,Grant County,ND
G38039,Griggs County,ND
G38041,Hettinger County,ND
G38043,Kidder County,ND
G38045,LaMoure County,ND
G38047,Logan County,ND
G38049,McHenry County,ND
G38051,McIntosh County,ND
G38053,McKenzie County,ND
G38055,McLean County,ND
G38057,Mercer County,ND
G38059,Morton County,ND
G38061,Mountrail County,ND
G38063,Nelson County,ND
G38065,Oliver County,ND
G38067,Pembina County,ND
G38069,Pierce County,ND
G38071,Ramsey County,ND
G38073,Ransom County,ND
G38075,Renville County,ND
G38077,Richland County,ND
G38079,Rolette County,ND
G38081,Sargent County,ND
G38083,Sheridan County,ND
G38085,Sioux County,ND
G38087,Slope County,ND
G38089,Stark County,ND
G38091,Steele County,ND
G38093,Stutsman County,ND
G38095,Towner County,ND
G38097,Traill County,ND
G38099,Walsh County,ND
G38101,Ward County,ND
G38103,Wells County,ND
G38105,Williams County,ND
G39001,Adams County,OH
G39003,Allen County,OH
G39005,Ashland County,OH
G39007,Ashtabula County,OH
G39009,Athens County,OH
G39011,Auglaize County,OH
G39013,Belmont County,OH
G39015,Brown County,OH
G39017,Butler County,OH
G39019,Carroll County,OH
G39021,Champaign County,OH
G39023,Clark County,OH
G39025,Clermont County,OH
G39027,Clinton County,OH
G39029,Columbiana County,OH
G39031,Coshocton County,OH
G39033,Crawford County,OH
G39035,Cuyahoga County,OH
G39037,Darke County,OH
G39039,Defiance County,OH
G39041,Delaware County,OH
G39043,Erie County,OH
G39045,Fairfield County,OH
G39047,Fayette County,OH
G39049,Franklin County,OH
G39051,Fulton County,OH
G39053,Gallia County,OH
G39055,Geauga County,OH
G39057,Greene County,OH
G39059,Guernsey County,OH
G39061,Hamilton County,OH
G39063,Hancock County,OH
G39065,Hardin County,OH
G39067,Harrison County,OH
G39069,Henry County,OH
G39071,Highland County,OH
G39073,Hocking County,OH
G39075,Holmes County,OH
G39077,Huron County,OH
G39079,Jackson County,OH
G39081,Jefferson County,OH
G39083,Knox County,OH
G39085,Lake County,OH
G39087,Lawrence County,OH
G39089,Licking County,OH
G39091,Logan County,OH
G39093,Lorain County,OH
G39095,Lucas County,OH
G39097,Madison County,OH
G39099,Mahoning County,OH
G39101,Marion County,OH
G39103,Medina County,OH
G39105,Meigs County,OH
G39107,Mercer County,OH
G39109,Miami County,OH
G39111,Monroe County,OH
G39113,Montgomery County,OH
G39115,Morgan County,OH
G39117,Morrow County,OH
G39119,Muskingum County,OH
G39121,Noble County,OH
G39123,Ottawa County,OH
G39125,Paulding County,OH
G39127,Perry County,OH
G39129,Pickaway County,OH
G39131,Pike County,OH
G39133,Portage County,OH
G39135,Preble County,OH
G39137,Putnam County,OH
G39139,Richland County,OH
G39141,Ross County,OH
G39143,Sandusky County,OH
G39145,Scioto County,OH
G39147,Seneca County,OH
G39149,Shelby County,OH
G39151,Stark County,OH
G39153,Summit County,OH
G39155,Trumbull County,OH
G39157,Tuscarawas County,OH
G39159,Union County,OH
G39161,Van Wert County,OH
G39163,Vinton County,OH
G39165,Warren County,OH
G39167,Washington County,OH
G39169,Wayne County,OH
G39171,Williams County,OH
G39173,Wood County,OH
G39175,Wyandot County,OH
G40001,Adair County,OK
G40003,Alfalfa County,OK
G40005,Atoka County,OK
G40007,Beaver County,OK
G40009,Beckham County,OK
G40011,Blaine County,OK
G40013,Bryan County,OK
G40015,Caddo County,OK
G40017,Canadian County,OK
G40019,Carter County,OK
G40021,Cherokee County,OK
G40023,Choctaw County,OK
G40025,Cimarron County,OK
G40027,Cleveland County,OK
G40029,Coal County,OK
G40031,Comanche County,OK
G40033,Cotton County,OK
G40035,Craig County,OK
G40037,Creek County,OK
G40039,Custer County,OK
G40041,Delaware County,OK
G40043,Dewey County,OK
G40045,Ellis County,OK
G40047,Garfield County,OK
G40049,Garvin County,OK
