id,name,state,time_zone
G1700930,Kendall County,IL,CentralPrevailing
G1700950,Knox County,IL,CentralPrevailing
G1700970,Lake County,IL,CentralPrevailing
G1700990,LaSalle County,IL,CentralPrevailing
G1701010,Lawrence County,IL,CentralPrevailing
G1701030,Lee County,IL,CentralPrevailing
G1701050,Livingston County,IL,CentralPrevailing
G1701070,Logan County,IL,CentralPrevailing
G1701090,McDonough County,IL,CentralPrevailing
G1701110,McHenry County,IL,CentralPrevailing
G1701130,McLean County,IL,CentralPrevailing
G1701150,Macon County,IL,CentralPrevailing
G1701170,Macoupin County,IL,CentralPrevailing
G1701190,Madison County,IL,CentralPrevailing
G1701210,Marion County,IL,CentralPrevailing
G1701230,Marshall County,IL,CentralPrevailing
G1701250,Mason County,IL,CentralPrevailing
G1701270,Massac County,IL,CentralPrevailing
G1701290,Menard County,IL,CentralPrevailing
G1701310,Mercer County,IL,CentralPrevailing
G1701330,Monroe County,IL,CentralPrevailing
G1701350,Montgomery County,IL,CentralPrevailing
G1701370,Morgan County,IL,CentralPrevailing
G1701390,Moultrie County,IL,CentralPrevailing
G1701410,Ogle County,IL,CentralPrevailing
G1701430,Peoria County,IL,CentralPrevailing
G1701450,Perry County,IL,CentralPrevailing
G1701470,Piatt County,IL,CentralPrevailing
G1701490,Pike County,IL,CentralPrevailing
G1701510,Pope County,IL,CentralPrevailing
G1701530,Pulaski County,IL,CentralPrevailing
G1701550,Putnam County,IL,CentralPrevailing
G1701570,Randolph County,IL,CentralPrevailing
G1701590,Richland County,IL,CentralPrevailing
G1701610,Rock Island County,IL,CentralPrevailing
G1701630,St. Clair County,IL,CentralPrevailing
G1701650,Saline County,IL,CentralPrevailing
G1701670,Sangamon County,IL,CentralPrevailing
G1701690,Schuyler County,IL,CentralPrevailing
G1701710,Scott County,IL,CentralPrevailing
G1701730,Shelby County,IL,CentralPrevailing
G1701750,Stark County,IL,CentralPrevailing
G1701770,Stephenson County,IL,CentralPrevailing
G1701790,Tazewell County,IL,CentralPrevailing
G1701810,Union County,IL,CentralPrevailing
G1701830,Vermilion County,IL,CentralPrevailing
G1701850,Wabash County,IL,CentralPrevailing
G1701870,Warren County,IL,CentralPrevailing
G1701890,Washington County,IL,CentralPrevailing
G1701910,Wayne County,IL,CentralPrevailing
G1701930,White County,IL,CentralPrevailing
G1701950,Whiteside County,IL,CentralPrevailing
G1701970,Will County,IL,CentralPrevailing
G1701990,Williamson County,IL,CentralPrevailing
G1702010,Winnebago County,IL,CentralPrevailing
G1702030,Woodford County,IL,CentralPrevailing
G1800010,Adams County,IN,EasternPrevailing
G1800030,Allen County,IN,EasternPrevailing
G1800050,Bartholomew County,IN,EasternPrevailing
G1800070,Benton County,IN,EasternPrevailing
G1800090,Blackford County,IN,EasternPrevailing
G1800110,Boone County,IN,EasternPrevailing
G1800130,Brown County,IN,EasternPrevailing
G1800150,Carroll County,IN,EasternPrevailing
G1800170,Cass County,IN,EasternPrevailing
G1800190,Clark County,IN,EasternPrevailing
G1800210,Clay County,IN,EasternPrevailing
G1800230,Clinton County,IN,EasternPrevailing
G1800250,Crawford County,IN,EasternPrevailing
G1800270,Daviess County,IN,EasternPrevailing
G1800290,Dearborn County,IN,EasternPrevailing
G1800310,Decatur County,IN,EasternPrevailing
G1800330,DeKalb County,IN,EasternPrevailing
G1800350,Delaware County,IN,EasternPrevailing
G1800370,Dubois County,IN,EasternPrevailing
G1800390,Elkhart County,IN,EasternPrevailing
G1800410,Fayette County,IN,EasternPrevailing
G1800430,Floyd County,IN,EasternPrevailing
G1800450,Fountain County,IN,EasternPrevailing
G1800470,Franklin County,IN,EasternPrevailing
G1800490,Fulton County,IN,EasternPrevailing
G1800510,Gibson County,IN,CentralPrevailing
G1800530,Grant County,IN,EasternPrevailing
G1800550,Greene County,IN,EasternPrevailing
G1800570,Hamilton County,IN,EasternPrevailing
G1800590,Hancock County,IN,EasternPrevailing
G1800610,Harrison County,IN,EasternPrevailing
G1800630,Hendricks County,IN,EasternPrevailing
G1800650,Henry County,IN,EasternPrevailing
G1800670,Howard County,IN,EasternPrevailing
G1800690,Huntington County,IN,EasternPrevailing
G1800710,Jackson County,IN,EasternPrevailing
G1800730,Jasper County,IN,CentralPrevailing
G1800750,Jay County,IN,EasternPrevailing
G1800770,Jefferson County,IN,EasternPrevailing
G1800790,Jennings County,IN,EasternPrevailing
G1800810,Johnson County,IN,EasternPrevailing
G1800830,Knox County,IN,EasternPrevailing
G1800850,Kosciusko County,IN,EasternPrevailing
G1800870,LaGrange County,IN,EasternPrevailing
G1800890,Lake County,IN,CentralPrevailing
G1800910,LaPorte County,IN,CentralPrevailing
G1800930,Lawrence County,IN,EasternPrevailing
G1800950,Madison County,IN,EasternPrevailing
G1800970,Marion County,IN,EasternPrevailing
G1800990,Marshall County,IN,EasternPrevailing
G1801010,Martin County,IN,EasternPrevailing
G1801030,Miami County,IN,EasternPrevailing
G1801050,Monroe County,IN,EasternPrevailing
G1801070,Montgomery County,IN,EasternPrevailing
G1801090,Morgan County,IN,EasternPrevailing
G1801110,Newton County,IN,CentralPrevailing
G1801130,Noble County,IN,EasternPrevailing
G1801150,Ohio County,IN,EasternPrevailing
G1801170,Orange County,IN,EasternPrevailing
G1801190,Owen County,IN,EasternPrevailing
G1801210,Parke County,IN,EasternPrevailing
G1801230,Perry County,IN,CentralPrevailing
G1801250,Pike County,IN,EasternPrevailing
G1801270,Porter County,IN,CentralPrevailing
G1801290,Posey County,IN,CentralPrevailing
G1801310,Pulaski County,IN,EasternPrevailing
G1801330,Putnam County,IN,EasternPrevailing
G1801350,Randolph County,IN,EasternPrevailing
G1801370,Ripley County,IN,EasternPrevailing
G1801390,Rush County,IN,EasternPrevailing
G1801410,St. Joseph County,IN,EasternPrevailing
G1801430,Scott County,IN,EasternPrevailing
G1801450,Shelby County,IN,EasternPrevailing
G1801470,Spencer County,IN,CentralPrevailing
G1801490,Starke County,IN,CentralPrevailing
G1801510,Steuben County,IN,EasternPrevailing
G1801530,Sullivan County,IN,EasternPrevailing
G1801550,Switzerland County,IN,EasternPrevailing
G1801570,Tippecanoe County,IN,EasternPrevailing
G1801590,Tipton County,IN,EasternPrevailing
G1801610,Union County,IN,EasternPrevailing
G1801630,Vanderburgh County,IN,CentralPrevailing
G1801650,Vermillion County,IN,EasternPrevailing
G1801670,Vigo County,IN,EasternPrevailing
G1801690,Wabash County,IN,EasternPrevailing
G1801710,Warren County,IN,EasternPrevailing
G1801730,Warrick County,IN,CentralPrevailing
G1801750,Washington County,IN,EasternPrevailing
G1801770,Wayne County,IN,EasternPrevailing
G1801790,Wells County,IN,EasternPrevailing
G1801810,White County,IN,EasternPrevailing
G1801830,Whitley County,IN,EasternPrevailing
G1900010,Adair County,IA,CentralPrevailing
G1900030,Adams County,IA,CentralPrevailing
G1900050,Allamakee County,IA,CentralPrevailing
G1900070,Appanoose County,IA,CentralPrevailing
G1900090,Audubon County,IA,CentralPrevailing
G1900110,Benton County,IA,CentralPrevailing
G1900130,Black Hawk County,IA,CentralPrevailing
G1900150,Boone County,IA,CentralPrevailing
G1900170,Bremer County,IA,CentralPrevailing
G1900190,Buchanan County,IA,CentralPrevailing
G1900210,Buena Vista County,IA,CentralPrevailing
G1900230,Butler County,IA,CentralPrevailing
G1900250,Calhoun County,IA,CentralPrevailing
G1900270,Carroll County,IA,CentralPrevailing
G1900290,Cass County,IA,CentralPrevailing
G1900310,Cedar County,IA,CentralPrevailing
G1900330,Cerro Gordo County,IA,CentralPrevailing
G1900350,Cherokee County,IA,CentralPrevailing
G1900370,Chickasaw County,IA,CentralPrevailing
G1900390,Clarke County,IA,CentralPrevailing
G1900410,Clay County,IA,CentralPrevailing
G1900430,Clayton County,IA,CentralPrevailing
G1900450,Clinton County,IA,CentralPrevailing
G1900470,Crawford County,IA,CentralPrevailing
G1900490,Dallas County,IA,CentralPrevailing
G1900510,Davis County,IA,CentralPrevailing
G1900530,Decatur County,IA,CentralPrevailing
G1900550,Delaware County,IA,CentralPrevailing
G1900570,Des Moines County,IA,CentralPrevailing
G1900590,Dickinson County,IA,CentralPrevailing
G1900610,Dubuque County,IA,CentralPrevailing
G1900630,Emmet County,IA,CentralPrevailing
G1900650,Fayette County,IA,CentralPrevailing
G1900670,Floyd County,IA,CentralPrevailing
G1900690,Franklin County,IA,CentralPrevailing
G1900710,Fremont County,IA,CentralPrevailing
G1900730,Greene County,IA,CentralPrevailing
G1900750,Grundy County,IA,CentralPrevailing
G1900770,Guthrie County,IA,CentralPrevailing
G1900790,Hamilton County,IA,CentralPrevailing
G1900810,Hancock County,IA,CentralPrevailing
G1900830,Hardin County,IA,CentralPrevailing
G1900850,Harrison County,IA,CentralPrevailing
G1900870,Henry County,IA,CentralPrevailing
G1900890,Howard County,IA,CentralPrevailing
G1900910,Humboldt County,IA,CentralPrevailing
G1900930,Ida County,IA,CentralPrevailing
G1900950,Iowa County,IA,CentralPrevailing
G1900970,Jackson County,IA,CentralPrevailing
G1900990,Jasper County,IA,CentralPrevailing
G1901010,Jefferson County,IA,CentralPrevailing
G1901030,Johnson County,IA,CentralPrevailing
G1901050,Jones County,IA,CentralPrevailing
G1901070,Keokuk County,IA,CentralPrevailing
G1901090,Kossuth County,IA,CentralPrevailing
G1901110,Lee County,IA,CentralPrevailing
G1901130,Linn County,IA,CentralPrevailing
G1901150,Louisa County,IA,CentralPrevailing
G1901170,Lucas County,IA,CentralPrevailing
G1901190,Lyon County,IA,CentralPrevailing
G1901210,Madison County,IA,CentralPrevailing
G1901230,Mahaska County,IA,CentralPrevailing
G1901250,Marion County,IA,CentralPrevailing
G1901270,Marshall County,IA,CentralPrevailing
G1901290,Mills County,IA,CentralPrevailing
G1901310,Mitchell County,IA,CentralPrevailing
G1901330,Monona County,IA,CentralPrevailing
G1901350,Monroe County,IA,CentralPrevailing
G1901370,Montgomery County,IA,CentralPrevailing
G1901390,Muscatine County,IA,CentralPrevailing
G1901410,O'Brien County,IA,CentralPrevailing
G1901430,Osceola County,IA,CentralPrevailing
G1901450,Page County,IA,CentralPrevailing
G1901470,Palo Alto County,IA,CentralPrevailing
G1901490,Plymouth County,IA,CentralPrevailing
G1901510,Pocahontas County,IA,CentralPrevailing
G1901530,Polk County,IA,CentralPrevailing
G1901550,Pottawattamie County,IA,CentralPrevailing
G1901570,Poweshiek County,IA,CentralPrevailing
G1901590,Ringgold County,IA,CentralPrevailing
G1901610,Sac County,IA,CentralPrevailing
G1901630,Scott County,IA,CentralPrevailing
G1901650,Shelby County,IA,CentralPrevailing
G1901670,Sioux County,IA,CentralPrevailing
G1901690,Story County,IA,CentralPrevailing
G1901710,Tama County,IA,CentralPrevailing
G1901730,Taylor County,IA,CentralPrevailing
G1901750,Union County,IA,CentralPrevailing
G1901770,Van Buren County,IA,CentralPrevailing
G1901790,Wapello County,IA,CentralPrevailing
G1901810,Warren County,IA,CentralPrevailing
G1901830,Washington County,IA,CentralPrevailing
G1901850,Wayne County,IA,CentralPrevailing
G1901870,Webster County,IA,CentralPrevailing
G1901890,Winnebago County,IA,CentralPrevailing
G1901910,Winneshiek County,IA,CentralPrevailing
G1901930,Woodbury County,IA,CentralPrevailing
G1901950,Worth County,IA,CentralPrevailing
G1901970,Wright County,IA,CentralPrevailing
G2000010,Allen County,KS,CentralPrevailing
G2000030,Anderson County,KS,CentralPrevailing
G2000050,Atchison County,KS,CentralPrevailing
G2000070,Barber County,KS,CentralPrevailing
G2000090,Barton County,KS,CentralPrevailing
G2000110,Bourbon County,KS,CentralPrevailing
G2000130,Brown County,KS,CentralPrevailing
G2000150,Butler County,KS,CentralPrevailing
G2000170,Chase County,KS,CentralPrevailing
G2000190,Chautauqua County,KS,CentralPrevailing
G2000210,Cherokee County,KS,CentralPrevailing
G2000230,Cheyenne County,KS,CentralPrevailing
G2000250,Clark County,KS,CentralPrevailing
G2000270,Clay County,KS,CentralPrevailing
G2000290,Cloud County,KS,CentralPrevailing
G2000310,Coffey County,KS,CentralPrevailing
G2000330,Comanche County,KS,CentralPrevailing
G2000350,Cowley County,KS,CentralPrevailing
G2000370,Crawford County,KS,CentralPrevailing
G2000390,Decatur County,KS,CentralPrevailing
G2000410,Dickinson County,KS,CentralPrevailing
G2000430,Doniphan County,KS,CentralPrevailing
G2000450,Douglas County,KS,CentralPrevailing
G2000470,Edwards County,KS,CentralPrevailing
G2000490,Elk County,KS,CentralPrevailing
G2000510,Ellis County,KS,CentralPrevailing
G2000530,Ellsworth County,KS,CentralPrevailing
G2000550,Finney County,KS,CentralPrevailing
G2000570,Ford County,KS,CentralPrevailing
G2000590,Franklin County,KS,CentralPrevailing
G2000610,Geary County,KS,CentralPrevailing
G2000630,Gove County,KS,CentralPrevailing
G2000650,Graham County,KS,CentralPrevailing
G2000670,Grant County,KS,CentralPrevailing
G2000690,Gray County,KS,CentralPrevailing
G2000710,Greeley County,KS,MountainPrevailing
G2000730,Greenwood County,KS,CentralPrevailing
G2000750,Hamilton County,KS,MountainPrevailing
G2000770,Harper County,KS,CentralPrevailing
G2000790,Harvey County,KS,CentralPrevailing
G2000810,Haskell County,KS,CentralPrevailing
G2000830,Hodgeman County,KS,CentralPrevailing
G2000850,Jackson County,KS,CentralPrevailing
G2000870,Jefferson County,KS,CentralPrevailing
G2000890,Jewell County,KS,CentralPrevailing
G2000910,Johnson County,KS,CentralPrevailing
G2000930,Kearny County,KS,CentralPrevailing
G2000950,Kingman County,KS,CentralPrevailing
G2000970,Kiowa County,KS,CentralPrevailing
G2000990,Labette County,KS,CentralPrevailing
G2001010,Lane County,KS,CentralPrevailing
G2001030,Leavenworth County,KS,CentralPrevailing
G2001050,Lincoln County,KS,CentralPrevailing
G2001070,Linn County,KS,CentralPrevailing
G2001090,Logan County,KS,CentralPrevailing
G2001110,Lyon County,KS,CentralPrevailing
G2001130,McPherson County,KS,CentralPrevailing
G2001150,Marion County,KS,CentralPrevailing
G2001170,Marshall County,KS,CentralPrevailing
G2001190,Meade County,KS,CentralPrevailing
G2001210,Miami County,KS,CentralPrevailing
G2001230,Mitchell County,KS,CentralPrevailing
G2001250,Montgomery County,KS,CentralPrevailing
G2001270,Morris County,KS,CentralPrevailing
G2001290,Morton County,KS,CentralPrevailing
G2001310,Nemaha County,KS,CentralPrevailing
G2001330,Neosho County,KS,CentralPrevailing
G2001350,Ness County,KS,CentralPrevailing
G2001370,Norton County,KS,CentralPrevailing
G2001390,Osage County,KS,CentralPrevailing
G2001410,Osborne County,KS,CentralPrevailing
G2001430,Ottawa County,KS,CentralPrevailing
G2001450,Pawnee County,KS,CentralPrevailing
G2001470,Phillips County,KS,CentralPrevailing
G2001490,Pottawatomie County,KS,CentralPrevailing
G2001510,Pratt County,KS,CentralPrevailing
G2001530,Rawlins County,KS,CentralPrevailing
G2001550,Reno County,KS,CentralPrevailing
G2001570,Republic County,KS,CentralPrevailing
G2001590,Rice County,KS,CentralPrevailing
G2001610,Riley County,KS,CentralPrevailing
G2001630,Rooks County,KS,CentralPrevailing
G2001650,Rush County,KS,CentralPrevailing
G2001670,Russell County,KS,CentralPrevailing
G2001690,Saline County,KS,CentralPrevailing
G2001710,Scott County,KS,CentralPrevailing
G2001730,Sedgwick County,KS,CentralPrevailing
G2001750,Seward County,KS,CentralPrevailing
G2001770,Shawnee County,KS,CentralPrevailing
G2001790,Sheridan County,KS,CentralPrevailing
G2001810,Sherman County,KS,MountainPrevailing
G2001830,Smith County,KS,CentralPrevailing
G2001850,Stafford County,KS,CentralPrevailing
G2001870,Stanton County,KS,CentralPrevailing
G2001890,Stevens County,KS,CentralPrevailing
G2001910,Sumner County,KS,CentralPrevailing
G2001930,Thomas County,KS,CentralPrevailing
G2001950,Trego County,KS,CentralPrevailing
G2001970,Wabaunsee County,KS,CentralPrevailing
G2001990,Wallace County,KS,MountainPrevailing
G2002010,Washington County,KS,CentralPrevailing
G2002030,Wichita County,KS,CentralPrevailing
G2002050,Wilson County,KS,CentralPrevailing
G2002070,Woodson County,KS,CentralPrevailing
G2002090,Wyandotte County,KS,CentralPrevailing
G2100010,Adair County,KY,CentralPrevailing
G2100030,Allen County,KY,CentralPrevailing
G2100050,Anderson County,KY,EasternPrevailing
G2100070,Ballard County,KY,CentralPrevailing
G2100090,Barren County,KY,CentralPrevailing
G2100110,Bath County,KY,EasternPrevailing
G2100130,Bell County,KY,EasternPrevailing
G2100150,Boone County,KY,EasternPrevailing
G2100170,Bourbon County,KY,EasternPrevailing
G2100190,Boyd County,KY,EasternPrevailing
G2100210,Boyle County,KY,EasternPrevailing
G2100230,Bracken County,KY,EasternPrevailing
G2100250,Breathitt County,KY,EasternPrevailing
G2100270,Breckinridge County,KY,CentralPrevailing
G2100290,Bullitt County,KY,EasternPrevailing
G2100310,Butler County,KY,CentralPrevailing
G2100330,Caldwell County,KY,CentralPrevailing
G2100350,Calloway County,KY,CentralPrevailing
G2100370,Campbell County,KY,EasternPrevailing
G2100390,Carlisle County,KY,CentralPrevailing
G2100410,Carroll County,KY,EasternPrevailing
G2100430,Carter County,KY,EasternPrevailing
G2100450,Casey County,KY,EasternPrevailing
G2100470,Christian County,KY,CentralPrevailing
G2100490,Clark County,KY,EasternPrevailing
G2100510,Clay County,KY,EasternPrevailing
G2100530,Clinton County,KY,CentralPrevailing
G2100550,Crittenden County,KY,CentralPrevailing
G2100570,Cumberland County,KY,CentralPrevailing
G2100590,Daviess County,KY,CentralPrevailing
G2100610,Edmonson County,KY,CentralPrevailing
G2100630,Elliott County,KY,EasternPrevailing
G2100650,Estill County,KY,EasternPrevailing
G2100670,Fayette County,KY,EasternPrevailing
G2100690,Fleming County,KY,EasternPrevailing
G2100710,Floyd County,KY,EasternPrevailing
G2100730,Franklin County,KY,EasternPrevailing
G2100750,Fulton County,KY,CentralPrevailing
G2100770,Gallatin County,KY,EasternPrevailing
G2100790,Garrard County,KY,EasternPrevailing
G2100810,Grant County,KY,EasternPrevailing
G2100830,Graves County,KY,CentralPrevailing
G2100850,Grayson County,KY,CentralPrevailing
G2100870,Green County,KY,CentralPrevailing
G2100890,Greenup County,KY,EasternPrevailing
G2100910,Hancock County,KY,CentralPrevailing
G2100930,Hardin County,KY,EasternPrevailing
G2100950,Harlan County,KY,EasternPrevailing
G2100970,Harrison County,KY,EasternPrevailing
G2100990,Hart County,KY,CentralPrevailing
G2101010,Henderson County,KY,CentralPrevailing
G2101030,Henry County,KY,EasternPrevailing
G2101050,Hickman County,KY,CentralPrevailing
G2101070,Hopkins County,KY,CentralPrevailing
G2101090,Jackson County,KY,EasternPrevailing
G2101110,Jefferson County,KY,EasternPrevailing
G2101130,Jessamine County,KY,EasternPrevailing
G2101150,Johnson County,KY,EasternPrevailing
G2101170,Kenton County,KY,EasternPrevailing
G2101190,Knott County,KY,EasternPrevailing
G2101210,Knox County,KY,EasternPrevailing
G2101230,Larue County,KY,EasternPrevailing
G2101250,Laurel County,KY,EasternPrevailing
G2101270,Lawrence County,KY,EasternPrevailing
G2101290,Lee County,KY,EasternPrevailing
G2101310,Leslie County,KY,EasternPrevailing
G2101330,Letcher County,KY,EasternPrevailing
G2101350,Lewis County,KY,EasternPrevailing
G2101370,Lincoln County,KY,EasternPrevailing
G2101390,Livingston County,KY,CentralPrevailing
G2101410,Logan County,KY,CentralPrevailing
G2101430,Lyon County,KY,CentralPrevailing
G2101450,McCracken County,KY,CentralPrevailing
G2101470,McCreary County,KY,EasternPrevailing
G2101490,McLean County,KY,CentralPrevailing
G2101510,Madison County,KY,EasternPrevailing
G2101530,Magoffin County,KY,EasternPrevailing
G2101550,Marion County,KY,EasternPrevailing
G2101570,Marshall County,KY,CentralPrevailing
G2101590,Martin County,KY,EasternPrevailing
G2101610,Mason County,KY,EasternPrevailing
G2101630,Meade County,KY,EasternPrevailing
G2101650,Menifee County,KY,EasternPrevailing
G2101670,Mercer County,KY,EasternPrevailing
G2101690,Metcalfe County,KY,CentralPrevailing
G2101710,Monroe County,KY,CentralPrevailing
G2101730,Montgomery County,KY,EasternPrevailing
G2101750,Morgan County,KY,EasternPrevailing
G2101770,Muhlenberg County,KY,CentralPrevailing
G2101790,Nelson County,KY,EasternPrevailing
G2101810,Nicholas County,KY,EasternPrevailing
G2101830,Ohio County,KY,CentralPrevailing
G2101850,Oldham County,KY,EasternPrevailing
G2101870,Owen County,KY,EasternPrevailing
G2101890,Owsley County,KY,EasternPrevailing
G2101910,Pendleton County,KY,EasternPrevailing
G2101930,Perry County,KY,EasternPrevailing
G2101950,Pike County,KY,EasternPrevailing
G2101970,Powell County,KY,EasternPrevailing
G2101990,Pulaski County,KY,EasternPrevailing
G2102010,Robertson County,KY,EasternPrevailing
G2102030,Rockcastle County,KY,EasternPrevailing
G2102050,Rowan County,KY,EasternPrevailing
G2102070,Russell County,KY,CentralPrevailing
G2102090,Scott County,KY,EasternPrevailing
G2102110,Shelby County,KY,EasternPrevailing
G2102130,Simpson County,KY,CentralPrevailing
G2102150,Spencer County,KY,EasternPrevailing
G2102170,Taylor County,KY,EasternPrevailing
G2102190,Todd County,KY,CentralPrevailing
G2102210,Trigg County,KY,CentralPrevailing
G2102230,Trimble County,KY,EasternPrevailing
G2102250,Union County,KY,CentralPrevailing
G2102270,Warren County,KY,CentralPrevailing
G2102290,Washington County,KY,EasternPrevailing
G2102310,Wayne County,KY,EasternPrevailing
G2102330,Webster County,KY,CentralPrevailing
G2102350,Whitley County,KY,EasternPrevailing
G2102370,Wolfe County,KY,EasternPrevailing
G2102390,Woodford County,KY,EasternPrevailing
G2200010,Acadia Parish,LA,CentralPrevailing
G2200030,Allen Parish,LA,CentralPrevailing
G2200050,Ascension Parish,LA,CentralPrevailing
G2200070,Assumption Parish,LA,CentralPrevailing
G2200090,Avoyelles Parish,LA,CentralPrevailing
G2200110,Beauregard Parish,LA,CentralPrevailing
G2200130,Bienville Parish,LA,CentralPrevailing
G2200150,Bossier Parish,LA,CentralPrevailing
G2200170,Caddo Parish,LA,CentralPrevailing
G2200190,Calcasieu Parish,LA,CentralPrevailing
G2200210,Caldwell Parish,LA,CentralPrevailing
G2200230,Cameron Parish,LA,CentralPrevailing
G2200250,Catahoula Parish,LA,CentralPrevailing
G2200270,Claiborne Parish,LA,CentralPrevailing
G2200290,Concordia Parish,LA,CentralPrevailing
G2200310,De Soto Parish,LA,CentralPrevailing
G2200330,East Baton Rouge Parish,LA,CentralPrevailing
G2200350,East Carroll Parish,LA,CentralPrevailing
G2200370,East Feliciana Parish,LA,CentralPrevailing
G2200390,Evangeline Parish,LA,CentralPrevailing
G2200410,Franklin Parish,LA,CentralPrevailing
G2200430,Grant Parish,LA,CentralPrevailing
G2200450,Iberia Parish,LA,CentralPrevailing
G2200470,Iberville Parish,LA,CentralPrevailing
G2200490,Jackson Parish,LA,CentralPrevailing
G2200510,Jefferson Parish,LA,CentralPrevailing
G2200530,Jefferson Davis Parish,LA,CentralPrevailing
G2200550,Lafayette Parish,LA,CentralPrevailing
G2200570,Lafourche Parish,LA,CentralPrevailing
G2200590,La Salle Parish,LA,CentralPrevailing
G2200610,Lincoln Parish,LA,CentralPrevailing
G2200630,Livingston Parish,LA,CentralPrevailing
G2200650,Madison Parish,LA,CentralPrevailing
G2200670,Morehouse Parish,LA,CentralPrevailing
G2200690,Natchitoches Parish,LA,CentralPrevailing
G2200710,Orleans Parish,LA,CentralPrevailing
G2200730,Ouachita Parish,LA,CentralPrevailing
G2200750,Plaquemines Parish,LA,CentralPrevailing
G2200770,Pointe Coupee Parish,LA,CentralPrevailing
G2200790,Rapides Parish,LA,CentralPrevailing
G2200810,Red River Parish,LA,CentralPrevailing
G2200830,Richland Parish,LA,CentralPrevailing
G2200850,Sabine Parish,LA,CentralPrevailing
G2200870,St. Bernard Parish,LA,CentralPrevailing
G2200890,St. Charles Parish,LA,CentralPrevailing
G2200910,St. Helena Parish,LA,CentralPrevailing
G2200930,St. James Parish,LA,CentralPrevailing
G2200950,St. John the Baptist Parish,LA,CentralPrevailing
G2200970,St. Landry Parish,LA,CentralPrevailing
G2200990,St. Martin Parish,LA,CentralPrevailing
G2201010,St. Mary Parish,LA,CentralPrevailing
G2201030,St. Tammany Parish,LA,CentralPrevailing
G2201050,Tangipahoa Parish,LA,CentralPrevailing
G2201070,Tensas Parish,LA,CentralPrevailing
G2201090,Terrebonne Parish,LA,CentralPrevailing
G2201110,Union Parish,LA,CentralPrevailing
G2201130,Vermilion Parish,LA,CentralPrevailing
G2201150,Vernon Parish,LA,CentralPrevailing
G2201170,Washington Parish,LA,CentralPrevailing
G2201190,Webster Parish,LA,CentralPrevailing
G2201210,West Baton Rouge Parish,LA,CentralPrevailing
G2201230,West Carroll Parish,LA,CentralPrevailing
G2201250,West Feliciana Parish,LA,CentralPrevailing
G2201270,Winn Parish,LA,CentralPrevailing
G2300010,Androscoggin County,ME,EasternPrevailing
G2300030,Aroostook County,ME,EasternPrevailing
G2300050,Cumberland County,ME,EasternPrevailing
G2300070,Franklin County,ME,EasternPrevailing
G2300090,Hancock County,ME,EasternPrevailing
G2300110,Kennebec County,ME,EasternPrevailing
G2300130,Knox County,ME,EasternPrevailing
G2300150,Lincoln County,ME,EasternPrevailing
G2300170,Oxford County,ME,EasternPrevailing
G2300190,Penobscot County,ME,EasternPrevailing
G2300210,Piscataquis County,ME,EasternPrevailing
G2300230,Sagadahoc County,ME,EasternPrevailing
G2300250,Somerset County,ME,EasternPrevailing
G2300270,Waldo County,ME,EasternPrevailing
G2300290,Washington County,ME,EasternPrevailing
G2300310,York County,ME,EasternPrevailing
G2400010,Allegany County,MD,EasternPrevailing
G2400030,Anne Arundel County,MD,EasternPrevailing
G2400050,Baltimore County,MD,EasternPrevailing
G2400090,Calvert County,MD,EasternPrevailing
G2400110,Caroline County,MD,EasternPrevailing
G2400130,Carroll County,MD,EasternPrevailing
G2400150,Cecil County,MD,EasternPrevailing
G2400170,Charles County,MD,EasternPrevailing
G2400190,Dorchester County,MD,EasternPrevailing
G2400210,Frederick County,MD,EasternPrevailing
G2400230,Garrett County,MD,EasternPrevailing
G2400250,Harford County,MD,EasternPrevailing
G2400270,Howard County,MD,EasternPrevailing
G2400290,Kent County,MD,EasternPrevailing
G2400310,Montgomery County,MD,EasternPrevailing
G2400330,Prince George's County,MD,EasternPrevailing
G2400350,Queen Anne's County,MD,EasternPrevailing
G2400370,St. Mary's County,MD,EasternPrevailing
G2400390,Somerset County,MD,EasternPrevailing
G2400410,Talbot County,MD,EasternPrevailing
G2400430,Washington County,MD,EasternPrevailing
G2400450,Wicomico County,MD,EasternPrevailing
G2400470,Worcester County,MD,EasternPrevailing
G2405100,Baltimore city,MD,EasternPrevailing
G2500010,Barnstable County,MA,EasternPrevailing
G2500030,Berkshire County,MA,EasternPrevailing
G2500050,Bristol County,MA,EasternPrevailing
G2500070,Dukes County,MA,EasternPrevailing
G2500090,Essex County,MA,EasternPrevailing
G2500110,Franklin County,MA,EasternPrevailing
G2500130,Hampden County,MA,EasternPrevailing
G2500150,Hampshire County,MA,EasternPrevailing
G2500170,Middlesex County,MA,EasternPrevailing
G2500190,Nantucket County,MA,EasternPrevailing
G2500210,Norfolk County,MA,EasternPrevailing
G2500230,Plymouth County,MA,EasternPrevailing
G2500250,Suffolk County,MA,EasternPrevailing
G2500270,Worcester County,MA,EasternPrevailing
G2600010,Alcona County,MI,EasternPrevailing
G2600030,Alger County,MI,EasternPrevailing
G2600050,Allegan County,MI,EasternPrevailing
G2600070,Alpena County,MI,EasternPrevailing
G2600090,Antrim County,MI,EasternPrevailing
G2600110,Arenac County,MI,EasternPrevailing
G2600130,Baraga County,MI,EasternPrevailing
G2600150,Barry County,MI,EasternPrevailing
G2600170,Bay County,MI,EasternPrevailing
G2600190,Benzie County,MI,EasternPrevailing
G2600210,Berrien County,MI,EasternPrevailing
