id,name,state,time_zone
05019,Clark,AR,CentralPrevailing
05021,Clay,AR,CentralPrevailing
05023,Cleburne,AR,CentralPrevailing
05025,Cleveland,AR,CentralPrevailing
05027,Columbia,AR,CentralPrevailing
05029,Conway,AR,CentralPrevailing
05031,Craighead,AR,CentralPrevailing
05033,Crawford,AR,CentralPrevailing
05035,Crittenden,AR,CentralPrevailing
05037,Cross,AR,CentralPrevailing
05039,Dallas,AR,CentralPrevailing
05041,Desha,AR,CentralPrevailing
05043,Drew,AR,CentralPrevailing
05045,Faulkner,AR,CentralPrevailing
05047,Franklin,AR,CentralPrevailing
05049,Fulton,AR,CentralPrevailing
05051,Garland,AR,CentralPrevailing
05053,Grant,AR,CentralPrevailing
05055,Greene,AR,CentralPrevailing
05057,Hempstead,AR,CentralPrevailing
05059,Hot Spring,AR,CentralPrevailing
05061,Howard,AR,CentralPrevailing
05063,Independence,AR,CentralPrevailing
05065,Izard,AR,CentralPrevailing
05067,Jackson,AR,CentralPrevailing
05069,Jefferson,AR,CentralPrevailing
05071,Johnson,AR,CentralPrevailing
05073,Lafayette,AR,CentralPrevailing
05075,Lawrence,AR,CentralPrevailing
05077,Lee,AR,CentralPrevailing
05079,Lincoln,AR,CentralPrevailing
05081,Little River,AR,CentralPrevailing
05083,Logan,AR,CentralPrevailing
05085,Lonoke,AR,CentralPrevailing
05087,Madison,AR,CentralPrevailing
05089,Marion,AR,CentralPrevailing
05091,Miller,AR,CentralPrevailing
05093,Mississippi,AR,CentralPrevailing
05095,Monroe,AR,CentralPrevailing
05097,Montgomery,AR,CentralPrevailing
05099,Nevada,AR,CentralPrevailing
05101,Newton,AR,CentralPrevailing
05103,Ouachita,AR,CentralPrevailing
05105,Perry,AR,CentralPrevailing
05107,Phillips,AR,CentralPrevailing
05109,Pike,AR,CentralPrevailing
05111,Poinsett,AR,CentralPrevailing
05113,Polk,AR,CentralPrevailing
05115,Pope,AR,CentralPrevailing
05117,Prairie,AR,CentralPrevailing
05119,Pulaski,AR,CentralPrevailing
05121,Randolph,AR,CentralPrevailing
05123,St. Francis,AR,CentralPrevailing
05125,Saline,AR,CentralPrevailing
05127,Scott,AR,CentralPrevailing
05129,Searcy,AR,CentralPrevailing
05131,Sebastian,AR,CentralPrevailing
05133,Sevier,AR,CentralPrevailing
05135,Sharp,AR,CentralPrevailing
05137,Stone,AR,CentralPrevailing
05139,Union,AR,CentralPrevailing
05141,Van Buren,AR,CentralPrevailing
05143,Washington,AR,CentralPrevailing
05145,White,AR,CentralPrevailing
05147,Woodruff,AR,CentralPrevailing
05149,Yell,AR,CentralPrevailing
06001,Alameda,CA,PacificPrevailing
06003,Alpine,CA,PacificPrevailing
06005,Amador,CA,PacificPrevailing
06007,Butte,CA,PacificPrevailing
06009,Calaveras,CA,PacificPrevailing
06011,Colusa,CA,PacificPrevailing
06013,Contra Costa,CA,PacificPrevailing
06015,Del Norte,CA,PacificPrevailing
06017,El Dorado,CA,PacificPrevailing
06019,Fresno,CA,PacificPrevailing
06021,Glenn,CA,PacificPrevailing
06023,Humboldt,CA,PacificPrevailing
06025,Imperial,CA,PacificPrevailing
06027,Inyo,CA,PacificPrevailing
06029,Kern,CA,PacificPrevailing
06031,Kings,CA,PacificPrevailing
06033,Lake,CA,PacificPrevailing
06035,Lassen,CA,PacificPrevailing
06037,Los Angeles,CA,PacificPrevailing
06039,Madera,CA,PacificPrevailing
06041,Marin,CA,PacificPrevailing
06043,Mariposa,CA,PacificPrevailing
06045,Mendocino,CA,PacificPrevailing
06047,Merced,CA,PacificPrevailing
06049,Modoc,CA,PacificPrevailing
06051,Mono,CA,PacificPrevailing
06053,Monterey,CA,PacificPrevailing
06055,Napa,CA,PacificPrevailing
06057,Nevada,CA,PacificPrevailing
06059,Orange,CA,PacificPrevailing
06061,Placer,CA,PacificPrevailing
06063,Plumas,CA,PacificPrevailing
06065,Riverside,CA,PacificPrevailing
06067,Sacramento,CA,PacificPrevailing
06069,San Benito,CA,PacificPrevailing
06071,San Bernardino,CA,PacificPrevailing
06073,San Diego,CA,PacificPrevailing
06075,San Francisco,CA,PacificPrevailing
06077,San Joaquin,CA,PacificPrevailing
06079,San Luis Obispo,CA,PacificPrevailing
06081,San Mateo,CA,PacificPrevailing
06083,Santa Barbara,CA,PacificPrevailing
06085,Santa Clara,CA,PacificPrevailing
06087,Santa Cruz,CA,PacificPrevailing
06089,Shasta,CA,PacificPrevailing
06091,Sierra,CA,PacificPrevailing
06093,Siskiyou,CA,PacificPrevailing
06095,Solano,CA,PacificPrevailing
06097,Sonoma,CA,PacificPrevailing
06099,Stanislaus,CA,PacificPrevailing
06101,Sutter,CA,PacificPrevailing
06103,Tehama,CA,PacificPrevailing
06105,Trinity,CA,PacificPrevailing
06107,Tulare,CA,PacificPrevailing
06109,Tuolumne,CA,PacificPrevailing
06111,Ventura,CA,PacificPrevailing
06113,Yolo,CA,PacificPrevailing
06115,Yuba,CA,PacificPrevailing
08001,Adams,CO,MountainPrevailing
08003,Alamosa,CO,MountainPrevailing
08005,Arapahoe,CO,MountainPrevailing
08007,Archuleta,CO,MountainPrevailing
08009,Baca,CO,MountainPrevailing
08011,Bent,CO,MountainPrevailing
08013,Boulder,CO,MountainPrevailing
08014,Broomfield,CO,MountainPrevailing
08015,Chaffee,CO,MountainPrevailing
08017,Cheyenne,CO,MountainPrevailing
08019,Clear Creek,CO,MountainPrevailing
08021,Conejos,CO,MountainPrevailing
08023,Costilla,CO,MountainPrevailing
08025,Crowley,CO,MountainPrevailing
08027,Custer,CO,MountainPrevailing
08029,Delta,CO,MountainPrevailing
08031,Denver,CO,MountainPrevailing
08033,Dolores,CO,MountainPrevailing
08035,Douglas,CO,MountainPrevailing
08037,Eagle,CO,MountainPrevailing
08039,Elbert,CO,MountainPrevailing
08041,El Paso,CO,MountainPrevailing
08043,Fremont,CO,MountainPrevailing
08045,Garfield,CO,MountainPrevailing
08047,Gilpin,CO,MountainPrevailing
08049,Grand,CO,MountainPrevailing
08051,Gunnison,CO,MountainPrevailing
08053,Hinsdale,CO,MountainPrevailing
08055,Huerfano,CO,MountainPrevailing
08057,Jackson,CO,MountainPrevailing
08059,Jefferson,CO,MountainPrevailing
08061,Kiowa,CO,MountainPrevailing
08063,Kit Carson,CO,MountainPrevailing
08065,Lake,CO,MountainPrevailing
08067,La Plata,CO,MountainPrevailing
08069,Larimer,CO,MountainPrevailing
08071,Las Animas,CO,MountainPrevailing
08073,Lincoln,CO,MountainPrevailing
08075,Logan,CO,MountainPrevailing
08077,Mesa,CO,MountainPrevailing
08079,Mineral,CO,MountainPrevailing
08081,Moffat,CO,MountainPrevailing
08083,Montezuma,CO,MountainPrevailing
08085,Montrose,CO,MountainPrevailing
08087,Morgan,CO,MountainPrevailing
08089,Otero,CO,MountainPrevailing
08091,Ouray,CO,MountainPrevailing
08093,Park,CO,MountainPrevailing
08095,Phillips,CO,MountainPrevailing
08097,Pitkin,CO,MountainPrevailing
08099,Prowers,CO,MountainPrevailing
08101,Pueblo,CO,MountainPrevailing
08103,Rio Blanco,CO,MountainPrevailing
08105,Rio Grande,CO,MountainPrevailing
08107,Routt,CO,MountainPrevailing
08109,Saguache,CO,MountainPrevailing
08111,San Juan,CO,MountainPrevailing
08113,San Miguel,CO,MountainPrevailing
08115,Sedgwick,CO,MountainPrevailing
08117,Summit,CO,MountainPrevailing
08119,Teller,CO,MountainPrevailing
08121,Washington,CO,MountainPrevailing
08123,Weld,CO,MountainPrevailing
08125,Yuma,CO,MountainPrevailing
09001,Fairfield,CT,EasternPrevailing
09003,Hartford,CT,EasternPrevailing
09005,Litchfield,CT,EasternPrevailing
09007,Middlesex,CT,EasternPrevailing
09009,New Haven,CT,EasternPrevailing
09011,New London,CT,EasternPrevailing
09013,Tolland,CT,EasternPrevailing
09015,Windham,CT,EasternPrevailing
10001,Kent,DE,EasternPrevailing
10003,New Castle,DE,EasternPrevailing
10005,Sussex,DE,EasternPrevailing
11001,District of Columbia,DC,EasternPrevailing
12001,Alachua,FL,EasternPrevailing
12003,Baker,FL,EasternPrevailing
12005,Bay,FL,CentralPrevailing
12007,Bradford,FL,EasternPrevailing
12009,Brevard,FL,EasternPrevailing
12011,Broward,FL,EasternPrevailing
12013,Calhoun,FL,CentralPrevailing
12015,Charlotte,FL,EasternPrevailing
12017,Citrus,FL,EasternPrevailing
12019,Clay,FL,EasternPrevailing
12021,Collier,FL,EasternPrevailing
12023,Columbia,FL,EasternPrevailing
12027,DeSoto,FL,EasternPrevailing
12029,Dixie,FL,EasternPrevailing
12031,Duval,FL,EasternPrevailing
12033,Escambia,FL,CentralPrevailing
12035,Flagler,FL,EasternPrevailing
12037,Franklin,FL,EasternPrevailing
12039,Gadsden,FL,EasternPrevailing
12041,Gilchrist,FL,EasternPrevailing
12043,Glades,FL,EasternPrevailing
12045,Gulf,FL,CentralPrevailing
12047,Hamilton,FL,EasternPrevailing
12049,Hardee,FL,EasternPrevailing
12051,Hendry,FL,EasternPrevailing
12053,Hernando,FL,EasternPrevailing
12055,Highlands,FL,EasternPrevailing
12057,Hillsborough,FL,EasternPrevailing
12059,Holmes,FL,CentralPrevailing
12061,Indian River,FL,EasternPrevailing
12063,Jackson,FL,CentralPrevailing
12065,Jefferson,FL,EasternPrevailing
12067,Lafayette,FL,EasternPrevailing
12069,Lake,FL,EasternPrevailing
12071,Lee,FL,EasternPrevailing
12073,Leon,FL,EasternPrevailing
12075,Levy,FL,EasternPrevailing
12077,Liberty,FL,EasternPrevailing
12079,Madison,FL,EasternPrevailing
12081,Manatee,FL,EasternPrevailing
12083,Marion,FL,EasternPrevailing
12085,Martin,FL,EasternPrevailing
12086,Miami-Dade,FL,EasternPrevailing
12087,Monroe,FL,EasternPrevailing
12089,Nassau,FL,EasternPrevailing
12091,Okaloosa,FL,CentralPrevailing
12093,Okeechobee,FL,EasternPrevailing
12095,Orange,FL,EasternPrevailing
12097,Osceola,FL,EasternPrevailing
12099,Palm Beach,FL,EasternPrevailing
12101,Pasco,FL,EasternPrevailing
12103,Pinellas,FL,EasternPrevailing
12105,Polk,FL,EasternPrevailing
12107,Putnam,FL,EasternPrevailing
12109,St. Johns,FL,EasternPrevailing
12111,St. Lucie,FL,EasternPrevailing
12113,Santa Rosa,FL,CentralPrevailing
12115,Sarasota,FL,EasternPrevailing
12117,Seminole,FL,EasternPrevailing
12119,Sumter,FL,EasternPrevailing
12121,Suwannee,FL,EasternPrevailing
12123,Taylor,FL,EasternPrevailing
12125,Union,FL,EasternPrevailing
12127,Volusia,FL,EasternPrevailing
12129,Wakulla,FL,EasternPrevailing
12131,Walton,FL,CentralPrevailing
12133,Washington,FL,CentralPrevailing
13001,Appling,GA,EasternPrevailing
13003,Atkinson,GA,EasternPrevailing
13005,Bacon,GA,EasternPrevailing
13007,Baker,GA,EasternPrevailing
13009,Baldwin,GA,EasternPrevailing
13011,Banks,GA,EasternPrevailing
13013,Barrow,GA,EasternPrevailing
13015,Bartow,GA,EasternPrevailing
13017,Ben Hill,GA,EasternPrevailing
13019,Berrien,GA,EasternPrevailing
13021,Bibb,GA,EasternPrevailing
13023,Bleckley,GA,EasternPrevailing
13025,Brantley,GA,EasternPrevailing
13027,Brooks,GA,EasternPrevailing
13029,Bryan,GA,EasternPrevailing
13031,Bulloch,GA,EasternPrevailing
13033,Burke,GA,EasternPrevailing
13035,Butts,GA,EasternPrevailing
13037,Calhoun,GA,EasternPrevailing
13039,Camden,GA,EasternPrevailing
13043,Candler,GA,EasternPrevailing
13045,Carroll,GA,EasternPrevailing
13047,Catoosa,GA,EasternPrevailing
13049,Charlton,GA,EasternPrevailing
13051,Chatham,GA,EasternPrevailing
13053,Chattahoochee,GA,EasternPrevailing
13055,Chattooga,GA,EasternPrevailing
13057,Cherokee,GA,EasternPrevailing
13059,Clarke,GA,EasternPrevailing
13061,Clay,GA,EasternPrevailing
13063,Clayton,GA,EasternPrevailing
13065,Clinch,GA,EasternPrevailing
13067,Cobb,GA,EasternPrevailing
13069,Coffee,GA,EasternPrevailing
13071,Colquitt,GA,EasternPrevailing
13073,Columbia,GA,EasternPrevailing
13075,Cook,GA,EasternPrevailing
13077,Coweta,GA,EasternPrevailing
13079,Crawford,GA,EasternPrevailing
13081,Crisp,GA,EasternPrevailing
13083,Dade,GA,EasternPrevailing
13085,Dawson,GA,EasternPrevailing
13087,Decatur,GA,EasternPrevailing
13089,DeKalb,GA,EasternPrevailing
13091,Dodge,GA,EasternPrevailing
13093,Dooly,GA,EasternPrevailing
13095,Dougherty,GA,EasternPrevailing
13097,Douglas,GA,EasternPrevailing
13099,Early,GA,EasternPrevailing
13101,Echols,GA,EasternPrevailing
13103,Effingham,GA,EasternPrevailing
13105,Elbert,GA,EasternPrevailing
13107,Emanuel,GA,EasternPrevailing
13109,Evans,GA,EasternPrevailing
13111,Fannin,GA,EasternPrevailing
13113,Fayette,GA,EasternPrevailing
13115,Floyd,GA,EasternPrevailing
13117,Forsyth,GA,EasternPrevailing
13119,Franklin,GA,EasternPrevailing
13121,Fulton,GA,EasternPrevailing
13123,Gilmer,GA,EasternPrevailing
13125,Glascock,GA,EasternPrevailing
13127,Glynn,GA,EasternPrevailing
13129,Gordon,GA,EasternPrevailing
13131,Grady,GA,EasternPrevailing
13133,Greene,GA,EasternPrevailing
13135,Gwinnett,GA,EasternPrevailing
13137,Habersham,GA,EasternPrevailing
13139,Hall,GA,EasternPrevailing
13141,Hancock,GA,EasternPrevailing
13143,Haralson,GA,EasternPrevailing
13145,Harris,GA,EasternPrevailing
13147,Hart,GA,EasternPrevailing
13149,Heard,GA,EasternPrevailing
13151,Henry,GA,EasternPrevailing
13153,Houston,GA,EasternPrevailing
13155,Irwin,GA,EasternPrevailing
13157,Jackson,GA,EasternPrevailing
13159,Jasper,GA,EasternPrevailing
13161,Jeff Davis,GA,EasternPrevailing
13163,Jefferson,GA,EasternPrevailing
13165,Jenkins,GA,EasternPrevailing
13167,Johnson,GA,EasternPrevailing
13169,Jones,GA,EasternPrevailing
13171,Lamar,GA,EasternPrevailing
13173,Lanier,GA,EasternPrevailing
13175,Laurens,GA,EasternPrevailing
13177,Lee,GA,EasternPrevailing
13179,Liberty,GA,EasternPrevailing
13181,Lincoln,GA,EasternPrevailing
13183,Long,GA,EasternPrevailing
13185,Lowndes,GA,EasternPrevailing
13187,Lumpkin,GA,EasternPrevailing
13189,McDuffie,GA,EasternPrevailing
13191,McIntosh,GA,EasternPrevailing
13193,Macon,GA,EasternPrevailing
13195,Madison,GA,EasternPrevailing
13197,Marion,GA,EasternPrevailing
13199,Meriwether,GA,EasternPrevailing
13201,Miller,GA,EasternPrevailing
13205,Mitchell,GA,EasternPrevailing
13207,Monroe,GA,EasternPrevailing
13209,Montgomery,GA,EasternPrevailing
13211,Morgan,GA,EasternPrevailing
13213,Murray,GA,EasternPrevailing
13215,Muscogee,GA,EasternPrevailing
13217,Newton,GA,EasternPrevailing
13219,Oconee,GA,EasternPrevailing
13221,Oglethorpe,GA,EasternPrevailing
13223,Paulding,GA,EasternPrevailing
13225,Peach,GA,EasternPrevailing
13227,Pickens,GA,EasternPrevailing
13229,Pierce,GA,EasternPrevailing
13231,Pike,GA,EasternPrevailing
13233,Polk,GA,EasternPrevailing
13235,Pulaski,GA,EasternPrevailing
13237,Putnam,GA,EasternPrevailing
13239,Quitman,GA,EasternPrevailing
13241,Rabun,GA,EasternPrevailing
13243,Randolph,GA,EasternPrevailing
13245,Richmond,GA,EasternPrevailing
13247,Rockdale,GA,EasternPrevailing
13249,Schley,GA,EasternPrevailing
13251,Screven,GA,EasternPrevailing
13253,Seminole,GA,EasternPrevailing
13255,Spalding,GA,EasternPrevailing
13257,Stephens,GA,EasternPrevailing
13259,Stewart,GA,EasternPrevailing
13261,Sumter,GA,EasternPrevailing
13263,Talbot,GA,EasternPrevailing
13265,Taliaferro,GA,EasternPrevailing
13267,Tattnall,GA,EasternPrevailing
13269,Taylor,GA,EasternPrevailing
13271,Telfair,GA,EasternPrevailing
13273,Terrell,GA,EasternPrevailing
13275,Thomas,GA,EasternPrevailing
13277,Tift,GA,EasternPrevailing
13279,Toombs,GA,EasternPrevailing
13281,Towns,GA,EasternPrevailing
13283,Treutlen,GA,EasternPrevailing
13285,Troup,GA,EasternPrevailing
13287,Turner,GA,EasternPrevailing
13289,Twiggs,GA,EasternPrevailing
13291,Union,GA,EasternPrevailing
13293,Upson,GA,EasternPrevailing
13295,Walker,GA,EasternPrevailing
13297,Walton,GA,EasternPrevailing
13299,Ware,GA,EasternPrevailing
13301,Warren,GA,EasternPrevailing
13303,Washington,GA,EasternPrevailing
13305,Wayne,GA,EasternPrevailing
13307,Webster,GA,EasternPrevailing
13309,Wheeler,GA,EasternPrevailing
13311,White,GA,EasternPrevailing
13313,Whitfield,GA,EasternPrevailing
13315,Wilcox,GA,EasternPrevailing
13317,Wilkes,GA,EasternPrevailing
13319,Wilkinson,GA,EasternPrevailing
13321,Worth,GA,EasternPrevailing
16001,Ada,ID,MountainPrevailing
16003,Adams,ID,MountainPrevailing
16005,Bannock,ID,MountainPrevailing
16007,Bear Lake,ID,MountainPrevailing
16009,Benewah,ID,PacificPrevailing
16011,Bingham,ID,MountainPrevailing
16013,Blaine,ID,MountainPrevailing
16015,Boise,ID,MountainPrevailing
16017,Bonner,ID,PacificPrevailing
16019,Bonneville,ID,MountainPrevailing
16021,Boundary,ID,PacificPrevailing
16023,Butte,ID,MountainPrevailing
16025,Camas,ID,MountainPrevailing
16027,Canyon,ID,MountainPrevailing
16029,Caribou,ID,MountainPrevailing
16031,Cassia,ID,MountainPrevailing
16033,Clark,ID,MountainPrevailing
16035,Clearwater,ID,PacificPrevailing
16037,Custer,ID,MountainPrevailing
16039,Elmore,ID,MountainPrevailing
16041,Franklin,ID,MountainPrevailing
16043,Fremont,ID,MountainPrevailing
16045,Gem,ID,MountainPrevailing
16047,Gooding,ID,MountainPrevailing
16049,Idaho,ID,PacificPrevailing
16051,Jefferson,ID,MountainPrevailing
16053,Jerome,ID,MountainPrevailing
16055,Kootenai,ID,PacificPrevailing
16057,Latah,ID,PacificPrevailing
16059,Lemhi,ID,MountainPrevailing
16061,Lewis,ID,PacificPrevailing
16063,Lincoln,ID,MountainPrevailing
16065,Madison,ID,MountainPrevailing
16067,Minidoka,ID,MountainPrevailing
16069,Nez Perce,ID,PacificPrevailing
16071,Oneida,ID,MountainPrevailing
16073,Owyhee,ID,MountainPrevailing
16075,Payette,ID,MountainPrevailing
16077,Power,ID,MountainPrevailing
16079,Shoshone,ID,PacificPrevailing
16081,Teton,ID,MountainPrevailing
16083,Twin Falls,ID,MountainPrevailing
16085,Valley,ID,MountainPrevailing
16087,Washington,ID,MountainPrevailing
17001,Adams,IL,CentralPrevailing
17003,Alexander,IL,CentralPrevailing
17005,Bond,IL,CentralPrevailing
17007,Boone,IL,CentralPrevailing
17009,Brown,IL,CentralPrevailing
17011,Bureau,IL,CentralPrevailing
17013,Calhoun,IL,CentralPrevailing
17015,Carroll,IL,CentralPrevailing
17017,Cass,IL,CentralPrevailing
17019,Champaign,IL,CentralPrevailing
17021,Christian,IL,CentralPrevailing
17023,Clark,IL,CentralPrevailing
17025,Clay,IL,CentralPrevailing
17027,Clinton,IL,CentralPrevailing
17029,Coles,IL,CentralPrevailing
17031,Cook,IL,CentralPrevailing
17033,Crawford,IL,CentralPrevailing
17035,Cumberland,IL,CentralPrevailing
17037,DeKalb,IL,CentralPrevailing
17039,De Witt,IL,CentralPrevailing
17041,Douglas,IL,CentralPrevailing
17043,DuPage,IL,CentralPrevailing
17045,Edgar,IL,CentralPrevailing
17047,Edwards,IL,CentralPrevailing
17049,Effingham,IL,CentralPrevailing
17051,Fayette,IL,CentralPrevailing
17053,Ford,IL,CentralPrevailing
17055,Franklin,IL,CentralPrevailing
17057,Fulton,IL,CentralPrevailing
17059,Gallatin,IL,CentralPrevailing
17061,Greene,IL,CentralPrevailing
17063,Grundy,IL,CentralPrevailing
17065,Hamilton,IL,CentralPrevailing
17067,Hancock,IL,CentralPrevailing
17069,Hardin,IL,CentralPrevailing
17071,Henderson,IL,CentralPrevailing
17073,Henry,IL,CentralPrevailing
17075,Iroquois,IL,CentralPrevailing
17077,Jackson,IL,CentralPrevailing
17079,Jasper,IL,CentralPrevailing
17081,Jefferson,IL,CentralPrevailing
17083,Jersey,IL,CentralPrevailing
17085,Jo Daviess,IL,CentralPrevailing
17087,Johnson,IL,CentralPrevailing
17089,Kane,IL,CentralPrevailing
17091,Kankakee,IL,CentralPrevailing
17093,Kendall,IL,CentralPrevailing
17095,Knox,IL,CentralPrevailing
17097,Lake,IL,CentralPrevailing
17099,LaSalle,IL,CentralPrevailing
17101,Lawrence,IL,CentralPrevailing
17103,Lee,IL,CentralPrevailing
17105,Livingston,IL,CentralPrevailing
17107,Logan,IL,CentralPrevailing
17109,McDonough,IL,CentralPrevailing
17111,McHenry,IL,CentralPrevailing
17113,McLean,IL,CentralPrevailing
17115,Macon,IL,CentralPrevailing
17117,Macoupin,IL,CentralPrevailing
17119,Madison,IL,CentralPrevailing
17121,Marion,IL,CentralPrevailing
17123,Marshall,IL,CentralPrevailing
17125,Mason,IL,CentralPrevailing
17127,Massac,IL,CentralPrevailing
17129,Menard,IL,CentralPrevailing
17131,Mercer,IL,CentralPrevailing
17133,Monroe,IL,CentralPrevailing
17135,Montgomery,IL,CentralPrevailing
17137,Morgan,IL,CentralPrevailing
17139,Moultrie,IL,CentralPrevailing
17141,Ogle,IL,CentralPrevailing
17143,Peoria,IL,CentralPrevailing
17145,Perry,IL,CentralPrevailing
17147,Piatt,IL,CentralPrevailing
17149,Pike,IL,CentralPrevailing
17151,Pope,IL,CentralPrevailing
17153,Pulaski,IL,CentralPrevailing
17155,Putnam,IL,CentralPrevailing
17157,Randolph,IL,CentralPrevailing
17159,Richland,IL,CentralPrevailing
17161,Rock Island,IL,CentralPrevailing
17163,St. Clair,IL,CentralPrevailing
17165,Saline,IL,CentralPrevailing
17167,Sangamon,IL,CentralPrevailing
17169,Schuyler,IL,CentralPrevailing
17171,Scott,IL,CentralPrevailing
17173,Shelby,IL,CentralPrevailing
17175,Stark,IL,CentralPrevailing
17177,Stephenson,IL,CentralPrevailing
17179,Tazewell,IL,CentralPrevailing
17181,Union,IL,CentralPrevailing
17183,Vermilion,IL,CentralPrevailing
17185,Wabash,IL,CentralPrevailing
17187,Warren,IL,CentralPrevailing
17189,Washington,IL,CentralPrevailing
17191,Wayne,IL,CentralPrevailing
17193,White,IL,CentralPrevailing
17195,Whiteside,IL,CentralPrevailing
17197,Will,IL,CentralPrevailing
17199,Williamson,IL,CentralPrevailing
17201,Winnebago,IL,CentralPrevailing
17203,Woodford,IL,CentralPrevailing
18001,Adams,IN,EasternPrevailing
18003,Allen,IN,EasternPrevailing
18005,Bartholomew,IN,EasternPrevailing
18007,Benton,IN,EasternPrevailing
18009,Blackford,IN,EasternPrevailing
18011,Boone,IN,EasternPrevailing
18013,Brown,IN,EasternPrevailing
18015,Carroll,IN,EasternPrevailing
18017,Cass,IN,EasternPrevailing
18019,Clark,IN,EasternPrevailing
18021,Clay,IN,EasternPrevailing
18023,Clinton,IN,EasternPrevailing
18025,Crawford,IN,EasternPrevailing
18027,Daviess,IN,EasternPrevailing
18029,Dearborn,IN,EasternPrevailing
18031,Decatur,IN,EasternPrevailing
18033,DeKalb,IN,EasternPrevailing
18035,Delaware,IN,EasternPrevailing
18037,Dubois,IN,EasternPrevailing
18039,Elkhart,IN,EasternPrevailing
18041,Fayette,IN,EasternPrevailing
18043,Floyd,IN,EasternPrevailing
18045,Fountain,IN,EasternPrevailing
18047,Franklin,IN,EasternPrevailing
18049,Fulton,IN,EasternPrevailing
18051,Gibson,IN,CentralPrevailing
18053,Grant,IN,EasternPrevailing
18055,Greene,IN,EasternPrevailing
18057,Hamilton,IN,EasternPrevailing
18059,Hancock,IN,EasternPrevailing
18061,Harrison,IN,EasternPrevailing
18063,Hendricks,IN,EasternPrevailing
18065,Henry,IN,EasternPrevailing
18067,Howard,IN,EasternPrevailing
18069,Huntington,IN,EasternPrevailing
18071,Jackson,IN,EasternPrevailing
